Filename	StartTimeStamp	XIC-WideFrac	XIC-FWHM-Q1	XIC-FWHM-Q2	XIC-FWHM-Q3	XIC-Height-Q2	XIC-Height-Q3	XIC-Height-Q4	RT-Duration	RT-TIC-Q1	RT-TIC-Q2	RT-TIC-Q3	RT-TIC-Q4	RT-MS-Q1	RT-MS-Q2	RT-MS-Q3	RT-MS-Q4	RT-MSMS-Q1	RT-MSMS-Q2	RT-MSMS-Q3	RT-MSMS-Q4	MS1-TIC-Change-Q2	MS1-TIC-Change-Q3	MS1-TIC-Change-Q4	MS1-TIC-Q2	MS1-TIC-Q3	MS1-TIC-Q4	MS1-Count	MS1-Freq-Max	MS1-Density-Q1	MS1-Density-Q2	MS1-Density-Q3	MS2-Count	MS2-Freq-Max	MS2-Density-Q1	MS2-Density-Q2	MS2-Density-Q3	MS2-PrecZ-1	MS2-PrecZ-2	MS2-PrecZ-3	MS2-PrecZ-4	MS2-PrecZ-5	MS2-PrecZ-more	MS2-PrecZ-likely-1	MS2-PrecZ-likely-multi
"QC_Shew_11_02_pt5_d_26May11_Legolas_11-05-23.mzML"	2011-05-26T21:30:34Z	0.287576	14.7269	18.0524	23.0109	0.80338	0.52029	4.3809	2399.98	0.300735	0.156957	0.160704	0.381603	0.25002	0.239585	0.237779	0.272615	0.249506	0.239032	0.237235	0.274227	1.16683	0.867666	2.0944	0.95798	0.304814	0.738259	738	0.333778	1391	1509	1552	7365	3.3398	546	699	859	0	0	0	0	0	0	0.1074	0.8926
"QC_Shew_11_02_pt5_c_26May11_Legolas_11-05-23.mzML"	2011-05-26T20:26:02Z	0.286391	14.1253	17.2531	22.7827	0.725294	0.51082	4.26078	2400.1	0.290541	0.167275	0.169136	0.373048	0.249526	0.240163	0.237715	0.272595	0.248962	0.239683	0.237111	0.274244	1.3606	0.857624	1.90566	0.889151	0.271609	0.655073	740	0.334376	1400.75	1508	1546	7385	3.34586	555	704	861	0	0	0	0	0	0	0.0969533	0.903047
"QC_Shew_11_02_pt5_a_26May11_Legolas_11-05-23.mzML"	2011-05-26T18:17:00Z	0.28873	14.6754	17.9443	23.3114	0.909835	0.519505	4.19161	2402.51	0.292748	0.172187	0.170244	0.364822	0.250783	0.239298	0.237824	0.272096	0.250378	0.238986	0.237503	0.273133	1.08131	0.834864	1.84268	0.9573	0.252089	0.706741	740	0.333754	1385.75	1495.5	1538	7391	3.3395	554	705	863	0	0	0	0	0	0	0.121905	0.878095
"QC_Shew_11_02_pt5_b_26May11_Legolas_11-05-23.mzML"	2011-05-26T19:21:33Z	0.282958	15.5486	18.3428	23.6251	1.30015	0.551646	4.23818	2401.08	0.307311	0.147361	0.161186	0.384142	0.248891	0.240065	0.238157	0.272887	0.248577	0.239675	0.237784	0.273964	1.13855	0.909947	1.93989	0.987276	0.30412	0.783172	742	0.335361	1392.25	1513.5	1551	7411	3.35766	552	697	852	0	0	0	0	0	0	0.106598	0.893402
"QC_12_03_100ng_run03_15Feb13_Rogue_12-10-04.mzML"	2013-02-15T18:30:13Z	0.241001	26.7262	31.0038	37.9117	0.80702	0.589134	3.67584	5939.57	0.419509	0.174038	0.120394	0.286059	0.569305	0.35777	0.0364855	0.0364397	0.224068	0.232057	0.230965	0.31291	0.89579	6.15431	3.13436	0.320502	6.87374	2.14424	4048	4.91472	16	21	1395	13751	2.65655	193	359	517	0	0	0	0	0	0	0.155625	0.844375
"QC_12_03_100ng_run01_15Feb13_Rogue_12-10-04.mzML"	2013-02-15T14:14:13Z	0.209366	22.9827	27.4309	34.5756	1.11874	0.794171	3.57912	5939.62	0.478192	0.147707	0.108986	0.265116	0.578369	0.348258	0.0365958	0.0367769	0.227839	0.227209	0.227588	0.317364	0.982112	6.88129	3.54742	0.625323	7.85935	2.43914	4180	4.8963	3	5	1394	13560	2.64922	28	254	469	0	0	0	0	0	0	0.425516	0.574484
"QC_12_03_100ng_run05_15Feb13_Rogue_12-10-04.mzML"	2013-02-15T22:09:41Z	0.236706	28.4126	32.82	39.7916	0.418268	0.390472	2.87948	5939.61	0.358187	0.193672	0.142464	0.305677	0.514493	0.408796	0.0382948	0.0384156	0.230357	0.234252	0.231498	0.303893	0.995938	6.22872	2.69332	0.203739	6.62104	1.53591	3692	4.21345	41	50	1335	13878	2.65588	410	542	643	0	0	0	0	0	0	0.0536821	0.946318
"QC_12_03_100ng_run02_15Feb13_Rogue_12-10-04.mzML"	2013-02-15T16:40:28Z	0.227067	23.5397	27.7287	34.4399	1.01004	0.564362	2.56058	5939.59	0.428793	0.142172	0.122832	0.306203	0.552626	0.371627	0.0364761	0.0392715	0.237727	0.23043	0.219404	0.312438	0.951768	7.58235	3.39604	0.41023	8.26915	2.22127	4040	4.85478	9	14	1229	14335	2.82876	405	618	783	0	0	0	0	0	0	0.0942449	0.905755
"QC_12_03_1000ng_run09_15Feb13_Rogue_12-10-04.mzML"	2013-02-16T05:28:50Z	0.248111	25.161	29.2791	36.2285	1.24747	0.637072	4.13775	5939.63	0.53098	0.129464	0.121896	0.217661	0.293036	0.341416	0.28618	0.0793682	0.255216	0.231721	0.211581	0.301482	9.14659	2.11214	2.47461	10.6985	1.76959	1.16833	2389	2.74924	1	1266	1413	15352	3.15967	561.75	683	777	0	0	0	0	0	0	0.133468	0.866532
"QC_12_03_100ng_run07_15Feb13_Rogue_12-10-04.mzML"	2013-02-16T01:49:06Z	0.242168	26.1684	30.1477	37.02	0.498788	0.359337	2.09799	5939.68	0.372209	0.174879	0.140803	0.312109	0.494252	0.426201	0.0400156	0.0395312	0.236338	0.232643	0.228091	0.302928	1.01702	6.43346	2.65601	0.201681	6.89146	1.35475	3616	4.05741	51	62	1278.25	14205	2.67843	496	655	771	0	0	0	0	0	0	0.019641	0.980359
"QC_12_03_100ng_run04_15Feb13_Rogue_12-10-04.mzML"	2013-02-15T20:19:55Z	0.238252	24.9799	29.3349	36.2898	1.18599	0.486215	1.75423	5939.95	0.454671	0.122165	0.123989	0.299176	0.529154	0.393475	0.0394669	0.0379043	0.241493	0.23248	0.21769	0.308337	0.931091	6.89515	3.19364	0.232363	7.19977	2.20432	3897	4.71645	33	40	1263	14556	2.90064	430	697	853	0	0	0	0	0	0	0.0305029	0.969497
"QC_12_03_100ng_run06_15Feb13_Rogue_12-10-04.mzML"	2013-02-15T23:59:24Z	0.24137	25.2722	29.3054	35.8847	1.35512	0.566704	1.62323	5939.81	0.465045	0.122512	0.117012	0.295432	0.505236	0.414617	0.0406184	0.0395289	0.243897	0.234162	0.218674	0.303267	1.00004	6.73064	3.09503	0.208664	7.05476	2.07053	3735	4.19023	44	53	1262.5	14687	2.89072	436.5	714	866	0	0	0	0	0	0	0.0214475	0.978552
"QC_12_03_1000ng_run11_15Feb13_Rogue_12-10-04.mzML"	2013-02-16T09:08:52Z	0.241761	23.2874	27.0123	33.6211	0.534776	0.437757	2.11911	5939.52	0.456688	0.151427	0.119297	0.272588	0.433251	0.476233	0.0480929	0.0424224	0.252179	0.230636	0.22442	0.292765	1.74969	10.315	2.49717	1.36408	11.8906	1.32226	3695	3.912	1	5	1325	16719	3.28141	584	711	814	0	0	0	0	0	0	0.081524	0.918476
"QC_12_03_1000ng_run10_15Feb13_Rogue_12-10-04.mzML"	2013-02-16T07:18:51Z	0.239366	22.638	26.5979	32.8021	1.9327	0.551448	2.8274	5939.72	0.463743	0.104608	0.108402	0.323247	0.516316	0.403557	0.0393188	0.0408084	0.267474	0.216305	0.209621	0.3066	1.01816	9.49162	3.21716	0.682397	10.8447	1.91993	4144	4.66301	4	8	1352	16222	3.30999	458	659	807	0	0	0	0	0	0	0.165763	0.834237
"QC_12_03_1000ng_run16_15Feb13_Rogue_12-10-04.mzML"	2013-02-16T18:18:52Z	0.251723	22.1618	25.7897	31.5726	1.40221	0.588999	3.04879	5943.34	0.440339	0.115776	0.112843	0.331042	0.218178	0.255795	0.247113	0.278915	0.279212	0.232387	0.227897	0.260504	2.26207	1.31831	1.46975	2.92672	0.850512	0.658315	1959	2.76117	1282.5	1413	1475	17992	3.36358	585	733	872	0	0	0	0	0	0	0.0994887	0.900511
"QC_12_03_1000ng_run12_15Feb13_Rogue_12-10-04.mzML"	2013-02-16T10:58:51Z	0.24578	22.4009	25.9838	32.5966	1.39154	0.554692	2.96416	5939.73	0.44435	0.105102	0.11583	0.334718	0.545632	0.377279	0.0385126	0.0385764	0.262659	0.214754	0.210609	0.311979	0.915485	9.62653	3.57856	0.417948	10.8843	1.97291	4447	4.98167	9	13	1363	16470	3.33802	537	701	838	0	0	0	0	0	0	0.0860352	0.913965
"QC_12_03_1000ng_run14_15Feb13_Rogue_12-10-04.mzML"	2013-02-16T14:38:52Z	0.254596	21.2291	24.5496	30.358	0.945718	0.523429	2.94447	5939.59	0.438622	0.108532	0.114956	0.337891	0.536756	0.385489	0.0388542	0.0389013	0.261464	0.216014	0.211537	0.310986	0.985085	10.0142	3.18803	0.630004	11.3181	1.9823	4399	4.88257	4	8	1364	16591	3.36307	585	725	861	0	0	0	0	0	0	0.0567175	0.943283
"QC_12_03_1000ng_run13_15Feb13_Rogue_12-10-04.mzML"	2013-02-16T12:48:52Z	0.238266	22.7604	26.2868	32.3022	0.935912	0.520996	1.83711	5939.46	0.511081	0.122995	0.103206	0.262717	0.462163	0.450747	0.0429662	0.0441231	0.257992	0.228214	0.21919	0.294604	1.1481	9.18809	2.8207	0.480324	10.1433	1.61539	3832	4.04767	19	29	1367	16981	3.31659	591	726	837	0	0	0	0	0	0	0.0575938	0.942406
"QC_12_03_1000ng_run15_15Feb13_Rogue_12-10-04.mzML"	2013-02-16T16:28:51Z	0.236557	22.7637	26.522	32.3057	1.44181	0.603841	3.13341	5940.23	0.517716	0.117156	0.107654	0.257474	0.388253	0.405444	0.1533	0.0530029	0.272652	0.229759	0.219809	0.27778	6.27669	3.99706	2.32415	5.91832	4.40489	1.1948	3165	2.73027	44	1038	1432	17146	3.33671	585	737	862	0	0	0	0	0	0	0.0502158	0.949784
"QC_Shew_12_01_A_Jaguar_15Jul12_12-02-26.mzML"	2012-07-15T15:02:24Z	0.306776	20.1783	22.9249	27.6667	0.897217	0.716848	3.38664	5941	0.282577	0.124008	0.134396	0.459019	0.253364	0.248728	0.246985	0.250924	0.253246	0.248673	0.246914	0.251167	1.34256	0.900994	2.21759	0.723083	0.567464	0.648172	2497	0.432717	1289	1384	1427	24927	4.2894	290	372	483	0	0	0	0	0	0	0.0548803	0.94512
"QC_Shew_12_01_A_SAMWISE_30Jun12_12-04-21.mzML"	2012-06-30T06:30:34Z	0.279708	24.7437	28.3065	34.3023	0.872823	0.693395	2.45956	5940.07	0.257834	0.108642	0.139445	0.494079	0.245194	0.239611	0.237528	0.277667	0.245146	0.239593	0.237502	0.277758	1.68627	0.877725	1.52267	1.37659	0.703451	0.381384	2395	0.427367	1086	1205	1256.5	23950	4.28221	221	279	367	0	0	0	0	0	0	0.0820877	0.917912
"QC_Shew_12_01_B_SAMWISE_30Jun12_12-04-21.mzML"	2012-06-30T08:40:56Z	0.285083	24.4471	27.7604	33.301	0.761469	0.685431	2.69865	5940.56	0.257819	0.11062	0.142569	0.488992	0.244085	0.240031	0.237974	0.27791	0.244055	0.239999	0.237938	0.278008	1.59671	0.83568	1.98907	1.25536	0.695339	0.375627	2400	0.428079	1069	1198	1253	24000	4.29	223	281	364	0	0	0	0	0	0	0.091625	0.908375
"QC_Shew_12_01_C_SAMWISE_30Jun12_12-04-21.mzML"	2012-06-30T11:10:50Z	0.282583	24.9697	28.2286	33.7761	0.816153	0.672537	2.68038	5939.9	0.257309	0.113838	0.14378	0.485072	0.243975	0.240083	0.238036	0.277906	0.243942	0.24005	0.237996	0.278012	1.52462	0.901711	1.81664	1.18923	0.632483	0.407416	2400	0.427367	1079	1194	1250	24000	4.28235	226	283	364	0	0	0	0	0	0	0.0934167	0.906583
"QC_Shew_12_01_B_Jaguar_15Jul12_12-02-27.mzML"	2012-07-15T17:47:53Z	0.306003	18.962	21.3882	26.1906	0.857347	0.722552	3.05005	5940.62	0.296045	0.116269	0.131205	0.456482	0.255938	0.248101	0.245889	0.250072	0.25585	0.248001	0.245975	0.250174	1.33531	0.886125	1.93823	0.753447	0.718418	0.638244	2488	0.428402	1263	1346	1406	24869	4.29395	302	387	497	0	0	0	0	0	0	0.0472878	0.952712
"QC_Shew_12_02_050nl-min_Run-1_20Dec12_Lion_12-11-11.mzML"	2012-12-22T01:41:06Z	0.232121	26.6537	31.0835	38.8228	2.96282	1.26545	2.6684	5942.37	0.00499134	0.0967643	0.14016	0.758085	0.159293	0.279106	0.299244	0.262357	0.215164	0.279001	0.278818	0.227017	1.44298	1.47709	2.68227	2.52215	1.55137	0.56599	1874	2.98802	1217.25	1456.5	1546	16444	3.28671	127	556	716	0	0	0	0	0	0	0.0493189	0.950681
"QC_Shew_12_01_H_Jaguar_15Jul12_12-02-27.mzML"	2012-07-16T05:49:06Z	0.262954	22.7949	26.4096	32.7624	1.25885	0.885423	3.09409	5940.94	0.609759	0.156644	0.103617	0.12998	0.288175	0.258807	0.229671	0.223346	0.288176	0.258783	0.229657	0.223383	1.21419	1.26571	2.26173	1.05032	0.608621	0.92458	2038	0.396485	1151	1190	1244	20380	3.97513	420	539	655	0	0	0	0	0	0	0.0237488	0.976251
"QC_Shew_12_01_D_SAMWISE_30Jun12_12-04-21.mzML"	2012-06-30T13:40:51Z	0.283375	25.0161	28.4974	34.3749	0.763796	0.663087	2.54385	5940.82	0.255211	0.114218	0.139811	0.490759	0.243876	0.240075	0.237956	0.278093	0.243852	0.240046	0.237924	0.278178	1.59295	0.867169	1.88102	1.19327	0.696267	0.359225	2400	0.427525	1084.75	1194	1253	24000	4.28305	221	278	362	0	0	0	0	0	0	0.0959583	0.904042
"QC_Shew_12_01_E_SAMWISE_30Jun12_12-04-21.mzML"	2012-06-30T16:10:53Z	0.284125	24.7907	28.0465	33.488	0.797306	0.641712	2.53348	5939.26	0.255301	0.114252	0.13941	0.491037	0.24397	0.240084	0.238022	0.277923	0.243938	0.240051	0.237986	0.278025	1.61956	0.891338	1.86463	1.15931	0.714457	0.394707	2400	0.427335	1087.5	1192	1253	24000	4.28223	219	277	362	0	0	0	0	0	0	0.0942917	0.905708
"QC_Shew_12_01_F_SAMWISE_30Jun12_12-04-21.mzML"	2012-06-30T18:40:52Z	0.282424	24.7486	28.1217	33.5531	0.855137	0.654267	2.57854	5940.88	0.254293	0.113405	0.136187	0.496115	0.243458	0.240124	0.238009	0.27841	0.243427	0.240086	0.237971	0.278515	1.60472	0.846222	1.72246	1.11721	0.729151	0.37629	2401	0.427647	1086	1197	1256	24010	4.2864	219	277	362	0	0	0	0	0	0	0.0896293	0.910371
"QC_Shew_12_01_G_SAMWISE_30Jun12_12-04-21.mzML"	2012-06-30T21:10:56Z	0.281716	24.5221	27.8591	33.4967	0.86007	0.668388	2.59892	5942.25	0.253724	0.115407	0.138161	0.492709	0.2433	0.240099	0.238032	0.27857	0.243267	0.240065	0.237995	0.278673	1.57078	0.830855	1.50843	1.11196	0.692871	0.352652	2401	0.427457	1084	1197	1257	24010	4.28304	218	275	361	0	0	0	0	0	0	0.0907955	0.909204
"QC_Shew_12_01_D_Jaguar_15Jul12_12-02-27.mzML"	2012-07-15T21:48:18Z	0.304162	18.4212	21.0013	25.4098	0.946019	0.716916	3.16071	5940.85	0.317254	0.112646	0.12801	0.442089	0.256154	0.247574	0.245487	0.250785	0.256132	0.247551	0.245492	0.250824	1.42871	1.05098	1.97985	0.980166	0.750882	0.79346	2482	0.428029	1174	1287.5	1376	24819	4.28973	310	403	521	0	0	0	0	0	0	0.0493171	0.950683
"QC_Shew_12_01_E_Jaguar_15Jul12_12-02-26.mzML"	2012-07-15T23:48:30Z	0.302577	18.8949	21.3988	25.806	0.97171	0.745381	3.41969	5941.6	0.319638	0.114249	0.120099	0.446013	0.255525	0.247462	0.245357	0.251656	0.255466	0.247534	0.245362	0.251638	1.3761	1.05532	2.3305	1.10194	0.778305	0.817245	2480	0.427668	1150	1270	1361	24797	4.2866	320	414	532	0	0	0	0	0	0	0.0500867	0.949913
"QC_Shew_12_01_H_SAMWISE_30Jun12_12-04-21.mzML"	2012-06-30T23:40:57Z	0.28334	24.5327	27.8735	33.7415	0.808235	0.676609	2.54663	5941.1	0.25076	0.115819	0.137775	0.495646	0.243141	0.240097	0.238018	0.278743	0.243111	0.240062	0.237978	0.278848	1.64402	0.775133	1.43782	1.07597	0.680278	0.359459	2401	0.427554	1095	1195	1259	24010	4.28518	221	279	366	0	0	0	0	0	0	0.0913369	0.908663
"QC_Shew_12_01_F_Jaguar_15Jul12_12-02-27.mzML"	2012-07-16T01:48:43Z	0.307239	18.8575	21.359	25.6795	0.96241	0.733587	3.15568	5939.88	0.325092	0.113089	0.12171	0.440109	0.255855	0.247234	0.245074	0.251837	0.255822	0.247237	0.245042	0.251899	1.55531	0.987037	2.12477	1.03201	0.736365	0.844492	2477	0.427537	1134	1253	1353	24769	4.28492	320	412	530	0	0	0	0	0	0	0.0471557	0.952844
"QC_Shew_12_01_I_SAMWISE_30Jun12_12-04-21.mzML"	2012-07-01T02:10:57Z	0.284561	25.3798	28.6697	34.3068	0.853852	0.697517	2.5341	5942.27	0.251034	0.11737	0.138119	0.493477	0.243212	0.240222	0.238166	0.278399	0.243166	0.2402	0.238144	0.27849	1.63382	0.82328	1.57971	1.10058	0.676661	0.372522	2403	0.427565	1100	1204	1265	24030	4.28559	222	279	364	0	0	0	0	0	0	0.0917603	0.90824
"QC_Shew_12_01_G_Jaguar_15Jul12_12-02-26.mzML"	2012-07-16T03:48:51Z	0.304056	19.1889	21.6451	25.9997	0.940356	0.76052	3.26082	5941.44	0.311179	0.108324	0.115864	0.464633	0.255054	0.247136	0.245019	0.252791	0.254938	0.24716	0.245142	0.25276	1.46334	0.967741	2.29283	1.07238	0.889235	0.850507	2476	0.427345	1141	1258	1353	24752	4.28262	317	411	535	0	0	0	0	0	0	0.0500162	0.949984
"QC_Shew_12_01_J_Samwise_30Jun12_12-04-21.mzML"	2012-07-01T04:41:01Z	0.282764	24.8214	28.226	33.9673	0.790523	0.714847	2.52164	5940.89	0.249879	0.116994	0.140155	0.492971	0.24316	0.24017	0.238132	0.278539	0.243123	0.24014	0.238103	0.278634	1.49692	0.833267	1.77578	1.04444	0.667477	0.358062	2402	0.42803	1092.25	1206	1264	24020	4.28975	219	277	361	0	0	0	0	0	0	0.0927144	0.907286
"QC_Shew_12_02_050nl-min_Run-2_20Dec12_Lion_12-12-17.mzML"	2012-12-22T03:21:07Z	0.247584	27.5706	32.0352	39.0092	0.387835	3.53192	2.63455	5942.18	0.00607542	0.0994038	0.0902745	0.804246	0.149849	0.249916	0.302189	0.298046	0.210812	0.240565	0.274193	0.274431	1.04855	1.7488	3.33954	0.56965	3.78811	0.268277	1805	3.00487	1092	1237	1417	16249	3.2824	166	301	673	0	0	0	0	0	0	0.0265247	0.973475
"QC_Shew_12_01_k_Samwise_30Jun12_12-04-21.mzML"	2012-07-01T07:11:00Z	0.284186	24.401	27.6894	33.0199	0.824285	0.697123	2.43895	5941.9	0.248003	0.117404	0.141747	0.492846	0.242988	0.240266	0.238211	0.278535	0.242942	0.240247	0.238189	0.278622	1.52669	0.816828	1.70678	1.02009	0.669263	0.400397	2403	0.427679	1098.5	1197	1260	24030	4.28657	219	277	359	0	0	0	0	0	0	0.0919684	0.908032
"QC_Shew_12_02_050nl-min_Run-3_20Dec12_Lion_12-11-11.mzML"	2012-12-22T05:01:08Z	0.24311	26.4918	30.8859	37.9225	0.372001	1.2483	5.38125	5941.63	0.874757	0.056598	0.0394258	0.0292196	0.188929	0.284236	0.282933	0.243902	0.26022	0.252482	0.267763	0.219535	0.834969	0.929466	3.99602	0.302918	0.67024	3.23491	1792	2.8299	1272.5	1516.5	1582	15783	3.2473	8	33	565	0	0	0	0	0	0	0.0807198	0.91928
"QC_Shew_12_01_c_Jaguar_15Jul12_12-02-26.mzML"	2012-07-15T19:48:05Z	0.307587	18.9621	21.5106	25.7208	0.856346	0.739284	3.44287	5941.48	0.30837	0.116638	0.134802	0.44019	0.255469	0.24776	0.245847	0.250924	0.255366	0.247756	0.245924	0.250955	1.52472	1.0666	1.77072	0.889015	0.702419	0.741761	2484	0.427784	1207	1322	1395	24832	4.28759	306	396	514	0	0	0	0	0	0	0.0480026	0.951997
"QC_Shew_12_02_050nl-min_Run-4_20Dec12_Lion_12-12-17.mzML"	2012-12-22T06:41:06Z	0.241524	32.8538	38.3671	45.8298	1.043	0.69679	3.02441	5939.97	0.00447738	0.558408	0.247944	0.189171	0.205229	0.286504	0.256258	0.252009	0.28595	0.248256	0.234139	0.231655	1.64688	0.952891	2.07977	1.08339	0.390112	1.08523	1941	3.00804	1054	1342	1490	17667	3.31648	507	607	729	0	0	0	0	0	0	0.00962246	0.990378
"QC_Shew_12_02_100nl-min_Run-1_19Dec12_Lion_12-11-11.mzML"	2012-12-20T06:12:02Z	0.180706	27.6682	33.5716	48.6723	1.15047	0.627784	2.53059	5940.65	0.0374009	0.734354	0.124231	0.104014	0.176683	0.308549	0.267391	0.247378	0.251023	0.291142	0.23965	0.218184	1.40411	1.15769	2.70016	3.22037	1.09347	0.366373	1916	2.99087	1140.5	1471.5	1543	16834	3.30126	304	580	721	0	0	0	0	0	0	0.0431864	0.956814
"QC_Shew_12_02_100nl-min_Run-2_19Dec12_Lion_12-12-17.mzML"	2012-12-20T07:52:01Z	0.21623	24.5605	29.0226	35.8041	0.266431	0.414577	6.54241	5939.73	0.00286461	0.0124239	0.0523149	0.932397	0.690541	0.130558	0.100815	0.0780862	0.157153	0.19214	0.193386	0.457321	1.22967	1.70129	12.0694	1.42431	2.14709	10.8454	7577	4.97579	3	9	31	11682	3.31223	9	36	397	0	0	0	0	0	0	0.101609	0.898391
"QC_Shew_12_02_100nl-min_Run-2_20Dec12_Lion_12-12-17.mzML"	2012-12-21T20:41:04Z	0.217247	29.1303	34.4752	45.0635	2.68302	1.42187	3.34455	5942.18	0.00488559	0.0983474	0.778594	0.118173	0.159563	0.297499	0.295584	0.247354	0.235395	0.28629	0.260928	0.217388	1.09329	1.4401	3.12875	2.15475	1.55831	0.482569	1881	2.99714	1274	1556	1591	16525	3.31661	29	525	689	0	0	0	0	0	0	0.0632375	0.936762
"QC_Shew_12_02_100nl-min_Run-1_20Dec12_Lion_12-11-11.mzML"	2012-12-21T19:01:08Z	0.208426	31.4655	38.323	55.7567	0.703129	0.542247	3.01112	5939.92	0.110542	0.594412	0.147534	0.147512	0.175202	0.316998	0.256391	0.251409	0.254978	0.280296	0.234012	0.230714	1.3428	0.74459	2.685	2.22209	0.347896	0.195534	1959	2.96216	1251.5	1500	1560	17896	3.34117	474	619	751	0	0	0	0	0	0	0.0132432	0.986757
"QC_Shew_12_02_200nl-min_Run-2_2Jan13_Lion_12-10-04.mzML"	2013-01-02T19:21:47Z	0.229361	50.1118	58.0676	67.8875	0.910218	0.729252	2.29418	5933.53	0.525556	0.170196	0.145323	0.158925	0.220662	0.265036	0.254517	0.259785	0.284427	0.236822	0.238063	0.240689	1.63379	0.910189	2.85207	1.78821	0.515496	0.435216	1525	2.16864	1212	1416	1516	13821	2.55973	470	582	701	0	0	0	0	0	0	0.0528182	0.947182
"QC_Shew_12_02_100nl-min_Run-4_20Dec12_Lion_12-12-17.mzML"	2012-12-22T00:01:06Z	0.210479	30.7079	37.0216	49.3314	3.09152	1.04892	3.26693	5939.93	0.0142278	0.445795	0.435849	0.104128	0.161786	0.300425	0.291796	0.245993	0.237051	0.283515	0.260608	0.218826	1.09363	1.44479	3.16411	2.4259	1.35999	0.318322	1884	2.99468	1311.75	1547	1586	16719	3.31632	46	544	696	0	0	0	0	0	0	0.0480292	0.951971
"QC_Shew_12_02_200nl-min_Run-4_2Jan13_Lion_12-10-04.mzML"	2013-01-02T22:41:51Z	0.237544	52.0932	59.843	69.3666	0.847052	0.654273	2.55663	5940.6	0.509877	0.163046	0.148553	0.178524	0.220603	0.262671	0.257061	0.259665	0.283066	0.236914	0.235179	0.244841	1.47039	1.00212	2.87899	1.96863	0.499447	0.397101	1528	2.17037	1227	1412	1502	13909	2.56151	481	588	708	0	0	0	0	0	0	0.0445755	0.955425
"QC_Shew_12_02_200nl-min_Run-3_2Jan13_Lion_12-10-03.mzML"	2013-01-02T21:01:46Z	0.222026	46.7371	53.7795	63.3186	0.629743	0.619973	2.4766	5942.52	0.318985	0.166498	0.178649	0.335868	0.207203	0.27323	0.26698	0.252587	0.251669	0.241503	0.239797	0.267031	0.99175	0.815451	2.77973	0.942001	0.293474	0.249033	1638	2.16062	1324	1477	1520	14156	2.55873	495	615	747	0	0	0	0	0	0	0.0471178	0.952882
"QC_Shew_12_02_200nl-min_Run-1_2Jan13_Lion_12-10-03.mzML"	2013-01-02T16:43:16Z	0.20854	41.2328	49.3932	59.7198	0.526141	0.611793	2.64344	5939.46	0.311423	0.171473	0.1865	0.330604	0.184353	0.268616	0.270065	0.276966	0.247937	0.244226	0.241719	0.266118	0.915702	0.699684	2.47569	0.94606	0.266113	0.268933	1624	2.16824	1070	1457	1515	14285	2.55735	510	628	752	0	0	0	0	0	0	0.0471124	0.952888
"QC_Shew_12_02_100nl-min_Run-3_20Dec12_Lion_12-11-11.mzML"	2012-12-21T22:21:07Z	0.202116	35.2058	44.2582	64.9049	1.0821	0.61525	2.92691	5939.57	0.0654164	0.62489	0.156424	0.15327	0.179351	0.314533	0.255742	0.250374	0.261555	0.276651	0.23263	0.229165	1.62893	0.864029	2.91201	2.36337	0.16606	0.170174	1950	3.00023	1158.25	1473	1543	17767	3.31663	477	624	746	0	0	0	0	0	0	0.00793606	0.992064
"QC_Shew_12_02_200nl-min_Run-1_19Dec12_Lion_12-11-11.mzML"	2012-12-19T23:31:59Z	0.217232	38.1776	45.9826	57.5011	0.670724	0.691205	2.80409	5939.67	0.0541477	0.566427	0.176205	0.20322	0.189083	0.294208	0.260463	0.256246	0.281603	0.248935	0.234232	0.23523	1.49349	0.865731	2.42272	1.31222	0.185263	0.568059	2014	2.88512	1343.25	1515	1547	18059	3.34009	481	618	746	0	0	0	0	0	0	0.0111856	0.988814
"QC_Shew_12_02_200nl-min_Run-2_20Dec12_Lion_12-12-17.mzML"	2012-12-21T14:01:07Z	0.227386	29.0766	34.7611	46.1032	2.72256	0.764747	3.06236	5939.59	0.610892	0.141277	0.120451	0.12738	0.21021	0.29564	0.250719	0.243431	0.288446	0.25857	0.22674	0.226243	2.27025	1.20673	1.82478	2.60713	0.759098	0.409187	1915	2.7561	1258.5	1476	1554	17323	3.30719	419	581	713	0	0	0	0	0	0	0.0386192	0.961381
"QC_Shew_12_02_200nl-min_Run-2_19Dec12_Lion_12-12-17.mzML"	2012-12-20T01:11:58Z	0.209144	39.7562	50.5069	62.6969	1.65224	0.814701	2.65359	5940.29	0.264456	0.476931	0.138602	0.120011	0.181735	0.310661	0.258363	0.249242	0.268244	0.275737	0.230124	0.225896	1.67066	1.26176	2.50917	2.71788	0.52295	0.341649	1925	2.87081	1279	1450	1536	17366	3.31265	311	552	699	0	0	0	0	0	0	0.0175055	0.982495
"QC_Shew_12_02_200nl-min_Run-1_20Dec12_Lion_12-11-11.mzML"	2012-12-21T12:21:07Z	0.216195	33.5093	40.7454	51.552	0.706039	0.691999	2.85953	5940.73	0.457557	0.176742	0.162287	0.203414	0.217706	0.273801	0.250852	0.257641	0.287145	0.240381	0.236562	0.235912	1.51332	0.835439	2.03898	0.850692	0.245226	0.497978	2024	2.96802	1313.75	1491	1539	18178	3.32793	501	628	755	0	0	0	0	0	0	0.0414237	0.958576
