Filename	StartTimeStamp	XIC-WideFrac	XIC-FWHM-Q1	XIC-FWHM-Q2	XIC-FWHM-Q3	XIC-Height-Q2	XIC-Height-Q3	XIC-Height-Q4	RT-Duration	RT-TIC-Q1	RT-TIC-Q2	RT-TIC-Q3	RT-TIC-Q4	RT-MS-Q1	RT-MS-Q2	RT-MS-Q3	RT-MS-Q4	RT-MSMS-Q1	RT-MSMS-Q2	RT-MSMS-Q3	RT-MSMS-Q4	MS1-TIC-Change-Q2	MS1-TIC-Change-Q3	MS1-TIC-Change-Q4	MS1-TIC-Q2	MS1-TIC-Q3	MS1-TIC-Q4	MS1-Count	MS1-Freq-Max	MS1-Density-Q1	MS1-Density-Q2	MS1-Density-Q3	MS2-Count	MS2-Freq-Max	MS2-Density-Q1	MS2-Density-Q2	MS2-Density-Q3	MS2-PrecZ-1	MS2-PrecZ-2	MS2-PrecZ-3	MS2-PrecZ-4	MS2-PrecZ-5	MS2-PrecZ-more	MS2-PrecZ-likely-1	MS2-PrecZ-likely-multi
"QC_Shew_11_02_0pt5-04_22Oct11_Jaguar_11-10-12.mzML"	2011-10-22T19:14:53Z	0.326752	17.4215	19.55	23.7526	0.97792	0.961001	4.769	5969.84	0.360077	0.127292	0.12732	0.38531	0.262993	0.228104	0.232865	0.276038	0.266681	0.226782	0.231763	0.274775	1.40575	0.787041	2.02863	0.971945	0.489642	0.818872	2770	0.516618	1456	1987	2421	27553	5.17538	415	631	831	0.0762893	0.202337	0.191885	0.0430806	0.00616993	0.000834755	0.0672159	0.412187
"QC_Shew_11_02_0pt5-01_22Oct11_Jaguar_11-10-09.mzML"	2011-10-22T13:22:03Z	0.332082	16.3412	18.5059	22.3431	0.791325	1.05197	4.37491	5970.62	0.413333	0.160648	0.146143	0.279876	0.276917	0.234083	0.23853	0.25047	0.281437	0.232561	0.237057	0.248944	1.24084	0.775974	1.66801	0.732321	0.314888	0.570736	2922	0.537714	1328.25	1815	2319	29038	5.39856	378	580	757	0.124148	0.228287	0.154005	0.0360218	0.00575108	0.000826503	0.0896756	0.361285
"QC_Shew_11_02_0pt5-02_22Oct11_Jaguar_11-10-10.mzML"	2011-10-22T15:54:55Z	0.330049	18.6436	20.8419	24.8051	0.88448	0.996377	4.56314	5969.61	0.338876	0.135531	0.139186	0.386406	0.258747	0.231407	0.237355	0.272491	0.261496	0.230358	0.236535	0.27161	1.25112	0.711405	1.69538	0.802378	0.388896	0.658511	2843	0.522001	1502	2031	2432	28320	5.24244	408	610	800	0.0883828	0.205791	0.18072	0.0416314	0.00646186	0.000741525	0.0747175	0.401554
"QC_Shew_11_02_0pt5-07_22Oct11_Jaguar_11-10-11.mzML"	2011-10-23T00:14:53Z	0.277449	18.1547	21.0114	26.5796	0.94656	0.861722	6.54173	5971.01	0.683677	0.131587	0.0612085	0.123527	0.248777	0.252096	0.252298	0.246829	0.251875	0.251952	0.250778	0.245395	0.935103	1.22325	2.81682	1.34028	0.988564	1.90517	2074	0.376794	841.25	1429.5	2272	20620	3.66525	308.75	487	719	0.0572745	0.0674103	0.171581	0.0485936	0.00795344	0.000872939	0.0387003	0.607614
"QC_Shew_11_02_0pt5-07_21Oct11_Jaguar_11-10-11.mzML"	2011-10-22T09:04:13Z	0.326965	15.9062	17.8651	21.8059	0.871084	1.11287	4.43676	5971.06	0.361388	0.136686	0.140746	0.36118	0.250825	0.239486	0.238322	0.271366	0.278459	0.22973	0.229879	0.261932	1.26017	0.781587	2.08994	0.62915	0.362224	0.804656	2749	0.582721	1176	1590	1901	26431	4.98258	427	663	863	0.054368	0.189966	0.173017	0.0399153	0.00802088	0.0010972	0.0826302	0.450986
"QC_Shew_11_02_0pt5-08_22Oct11_Jaguar_11-10-12.mzML"	2011-10-23T01:54:53Z	0.322841	17.3984	19.7247	24.1894	1.14108	0.941518	5.16257	5970.14	0.396858	0.119108	0.111324	0.372711	0.267545	0.228881	0.229206	0.274368	0.270493	0.22769	0.228353	0.273463	1.131	0.95557	2.04441	1.24336	0.602889	0.86391	2402	0.465598	1465.25	1910	2368	23922	4.64962	406	650	868	0.0524622	0.181548	0.198437	0.0447705	0.00606137	0.0015885	0.0410083	0.474124
"QC_Shew_11_02_0pt5-08_21Oct11_Jaguar_11-10-12.mzML"	2011-10-22T10:44:11Z	0.319137	17.6905	19.9656	24.0654	0.996028	1.10447	4.49639	5969.91	0.320499	0.125085	0.136993	0.417423	0.243877	0.234315	0.237644	0.284163	0.268608	0.225738	0.229977	0.275677	1.41626	0.858293	1.80334	0.90565	0.406111	0.733127	2678	0.549743	1280.25	1689.5	2039.5	25851	4.94539	436	694	902	0.0416231	0.168272	0.1786	0.0417392	0.00653746	0.000851031	0.0758578	0.486519
"QC_Shew_06_500ng-09_27May12_Lynx_12-02-29.mzML"	2012-05-28T17:29:13Z	0.232422	21.6723	25.1971	30.87	0.932075	1.24375	4.53015	10801	0.274573	0.170521	0.179781	0.375124	0.239628	0.222253	0.254427	0.283692	0.27906	0.244432	0.232001	0.244506	1.40907	0.727718	1.79499	0.530503	0.217744	0.781436	5607	1.04911	1655	1889	2192.5	46975	5.74176	121	216	393	0.0504949	0.103481	0.09471	0.0269292	0.00521554	0.001405	0.0694412	0.648324
"QC_Shew_06_500ng-07_27May12_Lynx_12-02-29.mzML"	2012-05-28T10:20:32Z	0.234833	21.7346	25.3024	30.949	0.937974	1.27677	4.44537	10799.4	0.276446	0.175228	0.184842	0.363483	0.240397	0.223437	0.255416	0.280751	0.279555	0.244947	0.232767	0.242731	1.38692	0.735883	1.92745	0.525455	0.201644	0.780833	5593	1.04926	1667	1897	2201	47242	5.75927	125	222	396	0.048368	0.105139	0.0954871	0.0268617	0.00546124	0.00137589	0.0710808	0.646226
"QC_Shew_11_02_5pt_a_9Dec11_Jaguar_11-09-17.mzML"	2011-12-09T10:41:18Z	0.327784	26.4685	29.0785	33.9843	0.932478	0.947991	3.43936	5942.17	0.373273	0.128175	0.11595	0.382603	0.26811	0.226366	0.23003	0.275494	0.268783	0.226117	0.22978	0.27532	1.56515	0.885462	1.75467	1.2597	0.501019	0.537984	2664	0.502792	1745	2346	3150	26612	5.04439	284	512	692	0.0574177	0.189313	0.184616	0.0379152	0.00469713	0.000563655	0.068315	0.457162
"QC_Shew_06_500ng-10_27May12_Lynx_12-02-31.mzML"	2012-05-28T21:12:39Z	0.239648	20.7993	24.1545	29.5687	0.943245	1.23579	4.40642	10800.7	0.292182	0.176619	0.186446	0.344753	0.24528	0.22381	0.253833	0.277077	0.281429	0.245126	0.233295	0.240151	1.36064	0.717515	1.76581	0.520232	0.218662	0.834386	5580	1.04913	1657	1900	2223	47553	5.91207	123	220	393	0.0489769	0.106744	0.095893	0.0270435	0.00550964	0.00117763	0.0673564	0.647299
"QC_Shew_06_500ng-08_27May12_Lynx_12-02-31.mzML"	2012-05-28T13:45:47Z	0.23944	21.2551	24.5306	30.0217	0.938963	1.22207	4.40539	10802.2	0.292989	0.175676	0.192955	0.338381	0.246578	0.222789	0.255454	0.275179	0.282284	0.245266	0.23374	0.23871	1.3628	0.745584	1.53814	0.533517	0.214374	0.797454	5579	1.04911	1663.5	1906	2246	47632	5.93134	123	217.5	387	0.0502183	0.107176	0.0946842	0.025844	0.00581542	0.00123866	0.0665939	0.64843
"QC_Shew_06_500ng-06_27May12_Lynx_12-02-31.mzML"	2012-05-28T06:18:52Z	0.23447	19.5683	22.7017	28.0661	0.912958	1.17371	4.76062	10801.8	0.297489	0.182912	0.200677	0.318922	0.24896	0.221445	0.253578	0.276017	0.283491	0.247451	0.234562	0.234497	1.32465	0.731179	1.88048	0.478198	0.221825	0.868971	5682	1.0493	1593	1813	2178	47601	5.98246	142	278	503	0.0492006	0.10338	0.0916367	0.0242432	0.00520997	0.00140753	0.0814269	0.643495
"QC_Shew_11_02_5pt_d_16Dec11_Jaguar_11-09-18.mzML"	2011-12-17T00:18:21Z	0.255224	20.4873	23.131	27.6018	0.635503	0.723394	4.83038	5940.63	0.325281	0.212948	0.159755	0.302016	0.235884	0.248461	0.252181	0.263473	0.269234	0.237762	0.241154	0.25185	1.65764	0.961381	2.18391	0.942387	0.268993	0.758929	2982	0.727664	1387	1834.5	2505	28473	5.14942	360	546	782	0.0749833	0.146209	0.111685	0.0258139	0.00572472	0.00168581	0.0804622	0.553437
"QC_Shew_11_02_5pt_b_9Dec11_Jaguar_11-09-18.mzML"	2011-12-09T13:17:54Z	0.341076	24.1126	26.4263	30.9237	0.961916	0.960367	3.87835	5940.33	0.375098	0.130139	0.114332	0.380431	0.263501	0.22901	0.230719	0.27677	0.265888	0.228119	0.229954	0.27604	1.38502	0.880399	2.11517	0.958234	0.507139	0.654394	2670	0.498206	1863	2475.5	3275	26607	4.98319	284	522	703	0.0586312	0.199496	0.195099	0.0434096	0.00627654	0.00063893	0.0626903	0.433758
"QC_Shew_11_02_5pt_c_16Dec11_Jaguar_11-09-17.mzML"	2011-12-16T22:25:15Z	0.265169	23.5305	26.3851	30.8895	0.636863	0.70622	4.52151	5939.73	0.335601	0.176578	0.175228	0.312593	0.244852	0.245655	0.249791	0.259702	0.250918	0.243718	0.247743	0.257621	1.30584	0.798339	2.50341	0.615885	0.200175	0.626381	2945	0.612307	1462	1885	2561	29204	5.14912	354	554	783	0.0700589	0.145802	0.111868	0.0292426	0.00647172	0.00136968	0.0691686	0.566018
"QC_Shew_11_02_5pt_b_16Dec11_Jaguar_11-09-18.mzML"	2011-12-16T16:45:55Z	0.304049	23.2599	25.8328	30.4673	0.66352	0.729756	4.3332	5941.67	0.311431	0.166621	0.178785	0.343164	0.233714	0.248644	0.254293	0.263349	0.254297	0.241975	0.247554	0.256174	1.36027	0.776215	1.4733	0.762125	0.186774	0.547897	3023	0.744264	1686	2133	2800	29390	5.28099	353	549	751	0.0937394	0.173699	0.133481	0.0368833	0.00860837	0.00241579	0.0582171	0.492957
"QC_Shew_11_02_5pt_e_9Dec11_Jaguar_11-09-17.mzML"	2011-12-10T02:29:40Z	0.331224	25.47	27.8739	32.6444	1.04498	0.978681	3.72292	5942.13	0.382045	0.121442	0.109701	0.386812	0.261769	0.230309	0.232183	0.275739	0.274331	0.22598	0.22818	0.271508	1.48462	0.970065	1.94925	1.70271	0.563988	0.640914	2671	0.534198	1942	2457	3245	26233	4.98854	276	516	692	0.0563794	0.177639	0.179621	0.0401022	0.00659475	0.000800518	0.0619068	0.476957
"QC_Shew_11_02_4_31Oct11_Jaguar_11-10-12.mzML"	2011-10-31T18:11:36Z	0.295518	21.2919	24.1818	29.3219	0.861636	1.52015	3.449	5971.06	0.264146	0.133605	0.167053	0.435197	0.253993	0.237788	0.246468	0.26175	0.259198	0.236097	0.244735	0.25997	1.11481	0.786133	1.8087	0.670144	0.3447	0.517979	3039	0.551149	2121	2850	3725.5	30164	5.52456	509	669	802	0.0513858	0.228517	0.209256	0.0561265	0.00835433	0.000961411	0.0232728	0.422126
"QC_Shew_11_02_2_31Oct11_Jaguar_11-10-12.mzML"	2011-10-31T14:31:20Z	0.295307	21.335	24.3741	29.5994	0.87412	1.6042	3.35807	5969.61	0.267211	0.135777	0.171848	0.425163	0.255272	0.237922	0.246277	0.260528	0.258794	0.236813	0.245124	0.259268	1.14063	0.798072	1.55451	0.618682	0.337286	0.543427	3043	0.552694	2150	2901	3744	30277	5.54578	508	663	795	0.0555537	0.234567	0.207781	0.0530766	0.00795984	0.000957823	0.0289989	0.411104
"QC_Shew_11_02_Run-1_14Oct11_Tiger_11-02-43.mzML"	2011-10-15T08:18:07Z	0.324378	26.1627	30.0533	38.6918	1.21993	0.909471	4.20299	5972.93	0.308247	0.138541	0.13783	0.415382	0.275241	0.216996	0.220931	0.286832	0.277217	0.216256	0.220417	0.28611	1.38968	0.905451	1.99236	0.702879	0.333729	0.53848	1612	0.316706	3480.5	3859.5	4278	16043	3.14984	127	169	209	0.150969	0.253943	0.222153	0.0605248	0.00953687	0.00112198	0.0460637	0.255688
"QC_Shew_11_02_pt5_1_18Oct11_Jaguar_11-09-10.mzML"	2011-10-18T13:02:08Z	0.351785	19.204	22.0888	26.9752	0.872548	1.0111	3.53045	5970.2	0.428733	0.135031	0.139229	0.297008	0.301488	0.229806	0.229551	0.239155	0.304004	0.229154	0.228656	0.238186	1.04647	0.79328	1.48136	1.02015	0.39417	0.500691	2013	0.391837	1351	1822	2161	20052	3.94901	105	174.5	595	0.181728	0.571714	0.221325	0.0235388	0.00139637	0.000299222	0	0
"QC_Shew_11_02_3_31Oct11_Jaguar_11-10-10.mzML"	2011-10-31T16:21:28Z	0.291615	22.5354	25.6441	30.907	0.829711	1.61711	3.31173	5970.72	0.267061	0.135358	0.1755	0.42208	0.258035	0.23877	0.247118	0.256077	0.260475	0.237964	0.246364	0.255197	1.11011	0.8101	1.82664	0.620844	0.34377	0.516986	3049	0.549078	2149	2890	3763	30386	5.49318	516	682	817	0.0523596	0.231982	0.193576	0.0493648	0.007306	0.00102021	0.0225762	0.441815
"QC_Shew_11_02_1_31Oct11_Jaguar_11-10-10.mzML"	2011-10-31T11:55:38Z	0.291675	22.0196	25.0247	30.2027	0.837032	1.55616	3.28447	5969.98	0.29332	0.137745	0.167966	0.40097	0.264015	0.237171	0.245189	0.253625	0.263976	0.237205	0.24522	0.2536	1.17312	0.769344	1.6121	0.793789	0.327045	0.53278	3039	0.552295	2259.5	2987	3691	30390	5.53971	516	678	802	0.0612372	0.23386	0.186344	0.0465943	0.00654821	0.00204014	0.0304376	0.432938
"QC_Shew_11_02_5pt_f_9Dec11_Jaguar_11-09-18.mzML"	2011-12-11T12:33:02Z	0.344864	23.6566	26.0162	30.6208	1.06128	1.03475	4.03741	5941.3	0.375574	0.123739	0.109261	0.391426	0.266078	0.228264	0.22974	0.275918	0.266313	0.22816	0.229626	0.275901	1.31338	0.899807	1.71093	1.03134	0.57134	0.862833	2646	0.498902	1912	2464	3291.75	26451	4.99122	290	517	700	0.0534195	0.193944	0.190768	0.041851	0.00574647	0.000604892	0.0564818	0.457185
"QC_Shew_11_02_Run-2_14Oct11_Tiger_11-02-42.mzML"	2011-10-15T10:53:23Z	0.32827	24.5256	28.1476	36.1258	1.08759	0.837622	4.12145	5972.7	0.297155	0.138741	0.139115	0.424989	0.264301	0.216091	0.219093	0.300515	0.267076	0.215099	0.218271	0.299554	1.28652	0.84388	2.50291	0.589634	0.346991	0.738483	1610	0.323572	3378.25	3891.5	4442.25	15996	3.14996	135	177	220	0.12053	0.265316	0.24875	0.0695799	0.0103151	0.00125031	0.0405101	0.243748
"QC_Shew_11_02_pt5-60k_02Nov11_Jaguar_11-10-12.mzML"	2011-11-02T13:07:46Z	0.255811	19.6764	22.4523	27.0999	1.33605	1.17287	3.83358	5969.73	0.212029	0.0909489	0.092552	0.60447	0.228902	0.224378	0.297639	0.249081	0.234922	0.205231	0.286696	0.273152	3.73568	2.00169	3.75271	5.35764	1.60416	0.591187	2648	0.666327	888.75	1159	1451	24178	5.01009	294	547	712.75	0.0883448	0.135123	0.0434279	0.00703119	0.000785838	8.27198e-05	0.14021	0.584995
"QC_Shew_11_02_pt5_b_18Oct11__11-06-26.mzML"	2011-10-18T01:36:24Z	0.359454	19.4641	21.9026	27.2163	1.08338	0.995248	4.09239	5972.94	0.287948	0.110996	0.129951	0.471105	0.247408	0.220962	0.218765	0.312866	0.247242	0.220842	0.218629	0.313287	1.05421	0.758673	1.5767	0.885326	0.423292	0.743513	1830	0.377173	1461	1839	2249	18300	3.797	101	172	638.25	0.123497	0.572022	0.26929	0.0311475	0.00306011	0.000983607	0	0
"QC_Shew_11_02_5pt_g_9Dec11_Jaguar_11-09-17.mzML"	2011-12-11T14:26:10Z	0.34108	25.7895	28.1407	32.6365	1.006	0.979809	3.88435	5942.32	0.369397	0.127488	0.111283	0.391832	0.264195	0.228376	0.229444	0.277985	0.264404	0.228292	0.229336	0.277969	1.38754	0.916877	1.76365	1.06631	0.580003	0.660698	2630	0.494096	1924	2470	3225.75	26290	4.98226	290	529	716	0.0454165	0.19186	0.190605	0.0414606	0.00570559	0.000608596	0.0616965	0.462647
"QC_Shew_11_02_5pt_h_9Dec11_Jaguar_11-09-18.mzML"	2011-12-11T16:19:16Z	0.345678	23.6442	25.8927	30.3021	1.06052	1.03486	4.01153	5940.82	0.366502	0.121328	0.111777	0.400394	0.263768	0.226763	0.228732	0.280737	0.263748	0.226751	0.228703	0.280799	1.53094	0.84591	1.94297	1.18128	0.584628	0.707959	2633	0.500406	1883	2427	3188	26328	5.01464	280	515	702	0.051656	0.202408	0.194812	0.0428821	0.00584929	0.000683683	0.0596703	0.442039
"QC_Shew_11_02_pt5_a_18Oct11__11-06-25.mzML"	2011-10-17T23:56:24Z	0.333138	17.6474	19.9176	24.5307	1.04792	0.978472	5.00086	5971.57	0.419907	0.114211	0.1401	0.325783	0.281394	0.232998	0.23072	0.254887	0.282138	0.232763	0.230442	0.254657	1.21088	0.78084	1.87307	1.04781	0.457723	0.781671	2735	0.507196	1284	1663	1915	27319	5.09707	354	565	761	0.108533	0.279293	0.111827	0.00926095	0.000512464	0.000219627	0.12398	0.366375
"QC_Shew_11_03_0pt5-02_20Oct11_Jaguar_11-10-10.mzML"	2011-10-20T18:07:19Z	0.194905	14.871	18.5963	24.5753	0.494812	0.862014	7.48785	5970.12	0.00926846	0.00875135	0.439051	0.542929	0.286888	0.214958	0.177715	0.320439	0.22949	0.265801	0.282293	0.222416	0.81132	0.784398	5.38056	0.265275	0.461212	4.84953	2759	0.719036	573	685	870.5	18096	3.9497	242	312	435	0.153128	0.00895225	0.0211649	0.00348143	0.000331565	5.52608e-05	0.230438	0.582449
"QC_Shew_11_02_pt5_a_18Oct11__11-09-10.mzML"	2011-10-17T23:56:24Z	0.333138	17.6474	19.9176	24.5307	1.04792	0.978472	5.00086	5971.57	0.419907	0.114211	0.1401	0.325783	0.281394	0.232998	0.23072	0.254887	0.282138	0.232763	0.230442	0.254657	1.21088	0.78084	1.87307	1.04781	0.457723	0.781671	2735	0.507196	1284	1663	1915	27319	5.09707	354	565	761	0.108533	0.279293	0.111827	0.00926095	0.000512464	0.000219627	0.12398	0.366375
"QC_2hew_11_06-500ngInj-2_6Apr12_Lynx_12-02-31.mzML"	2012-04-06T13:55:41Z	0.292126	31.6643	35.6487	42.9091	0.872405	1.01329	3.825	10499.6	0.358183	0.175828	0.187306	0.278683	0.27302	0.235399	0.238887	0.252694	0.273028	0.235403	0.238854	0.252715	1.20647	0.789886	2.56684	0.456622	0.155994	0.761373	4697	0.493109	3489	3765	4034	46966	4.97446	632	794	961	0.0937913	0.182664	0.130818	0.0406677	0.00794192	0.00157561	0.0273602	0.515181
"QC_2hew_11_06-500ngInj-2_3Apr12_Lynx_12-02-31.mzML"	2012-04-03T17:40:29Z	0.291855	31.5585	35.6386	43.0554	0.870318	1.0065	3.70037	10501.7	0.345173	0.174572	0.189502	0.290754	0.270319	0.236067	0.239967	0.253646	0.272268	0.235596	0.239182	0.252955	1.26053	0.808731	2.29556	0.406421	0.174458	0.704151	4718	0.490096	3626	3944	4276.75	47020	4.92981	540	699	863	0.0962994	0.18892	0.130519	0.0322629	0.00565717	0.00644407	0.0566567	0.483241
"QC_Shew_11_03_0pt5-01_19Oct11_Jaguar_11-09-10.mzML"	2011-10-19T23:05:29Z	0.272791	22.9084	26.7435	34.4333	1.01422	1.04135	4.91316	5971.61	0.417154	0.11518	0.1347	0.332966	0.292095	0.228909	0.230572	0.248424	0.292936	0.229347	0.229919	0.247797	1.45763	0.926085	1.96974	1.05519	0.628675	0.74527	2590	0.485276	1165	1462.5	1745	25822	4.87488	405	611	809	0.105801	0.255402	0.0620788	0.0005809	0	0.000154907	0.179537	0.396445
"QC_Shew_11_03_0pt5-01_20Oct11_Jaguar_11-10-09.mzML"	2011-10-20T15:34:37Z	0.307722	16.3539	18.7392	23.0665	1.95864	0.990195	4.70219	5970.46	0.536961	0.113894	0.132608	0.216536	0.287039	0.2471	0.229656	0.236205	0.319311	0.23568	0.219328	0.225681	2.9415	1.04734	1.81892	3.75941	0.300941	0.717013	2696	0.649974	1066	1372.5	1710.25	25731	5.01167	374	577	794	0.107808	0.182154	0.103688	0.0209864	0.00240954	0.000349773	0.184214	0.398391
"QC_Shew_11_03_0pt5-03_20Oct11_Jaguar_11-10-11.mzML"	2011-10-20T19:47:21Z	0.240644	8.77708	10.5064	13.6554	1.06169	1.53271	5.37523	5970.16	0.0672196	0.141857	0.0759377	0.714985	0.362585	0.24579	0.193486	0.198139	0.184237	0.164648	0.216824	0.434291	0.865563	0.814812	6.46429	0.248866	0.288631	5.68295	3579	0.799724	459	501	557	13842	4.10414	203	269	362	0.255599	0.0106921	0.0166161	0.00498483	0.00216732	0.000939171	0.164861	0.544141
"QC_Shew_11_03_0pt5-02_19Oct11_Jaguar_11-09-18.mzML"	2011-10-20T00:45:31Z	0.319624	17.35	19.724	24.2573	1.06371	1.07131	4.48077	5970	0.330969	0.119423	0.133135	0.416473	0.257097	0.230324	0.233771	0.278807	0.264452	0.228031	0.23134	0.276177	1.32574	0.863248	1.73052	1.02259	0.435665	0.705079	2677	0.497797	1251	1579	1783	26478	4.98313	440.25	675	869	0.0605786	0.219767	0.157678	0.0209608	0.00203943	0.000151069	0.0950978	0.443727
