Filename	StartTimeStamp	XIC-WideFrac	XIC-FWHM-Q1	XIC-FWHM-Q2	XIC-FWHM-Q3	XIC-Height-Q2	XIC-Height-Q3	XIC-Height-Q4	RT-Duration	RT-TIC-Q1	RT-TIC-Q2	RT-TIC-Q3	RT-TIC-Q4	RT-MS-Q1	RT-MS-Q2	RT-MS-Q3	RT-MS-Q4	RT-MSMS-Q1	RT-MSMS-Q2	RT-MSMS-Q3	RT-MSMS-Q4	MS1-TIC-Change-Q2	MS1-TIC-Change-Q3	MS1-TIC-Change-Q4	MS1-TIC-Q2	MS1-TIC-Q3	MS1-TIC-Q4	MS1-Count	MS1-Freq-Max	MS1-Density-Q1	MS1-Density-Q2	MS1-Density-Q3	MS2-Count	MS2-Freq-Max	MS2-Density-Q1	MS2-Density-Q2	MS2-Density-Q3	MS2-PrecZ-1	MS2-PrecZ-2	MS2-PrecZ-3	MS2-PrecZ-4	MS2-PrecZ-5	MS2-PrecZ-more	MS2-PrecZ-likely-1	MS2-PrecZ-likely-multi
"QC_Shew_11-06-50min_100ngR1_16May12_Legolas_Aclaim25x15a.mzML"	2012-05-16T20:04:20Z	0.268748	10.7688	12.4824	15.3224	1.11915	3.89709	4.93856	4139.77	0.660156	0.0548399	0.0616447	0.22336	0.27617	0.277688	0.214463	0.231679	0.277983	0.27826	0.212939	0.230818	1.39841	3.40692	2.66452	0.808694	4.07998	1.13301	2719	0.825955	1987.5	2423	3134.5	16242	4.98262	48	467	831	0.0705578	0.141423	0.121968	0.0116365	0.000677256	6.15688e-05	0.104359	0.549317
"QC_Shew_11-06-40min_100ngR2_16May12_Legolas_Aclaim25x15a.mzML"	2012-05-16T18:39:47Z	0.258721	11.3505	13.1592	16.3784	1.14641	3.43142	5.33706	4140.58	0.626239	0.0634282	0.0600571	0.250275	0.273435	0.27502	0.206929	0.244616	0.283194	0.272725	0.202849	0.241231	1.22725	3.15056	3.38131	1.66573	3.118	1.15755	2714	0.81382	2262.25	2726.5	3031	16025	4.88407	40	441	795	0.104337	0.139095	0.0816225	0.00630265	0.00024961	0	0.171108	0.497285
"QC_Shew_11-06-40min_200ngR2_16May12_Legolas_Aclaim25x15a.mzML"	2012-05-17T05:05:18Z	0.269514	11.2908	13.0107	16.1668	1.17555	4.54077	4.75173	4139.74	0.605212	0.0694639	0.0685134	0.25681	0.280354	0.27109	0.201276	0.247281	0.281614	0.270395	0.200932	0.247059	1.32427	3.58589	2.70516	1.32544	4.44386	0.730035	2725	0.831091	2203	2891	3408	16322	4.98798	163	406	634	0.0934934	0.165421	0.131295	0.0142752	0.000735204	6.1267e-05	0.0220561	0.572663
"QC_Shew_11-06-40min_200ngR1_16May12_Legolas_Aclaim25x15a.mzML"	2012-05-17T03:47:16Z	0.271289	11.2412	13.0535	15.9314	1.85846	3.97241	4.31462	4139.51	0.584759	0.0748819	0.0741353	0.266224	0.282602	0.263729	0.204272	0.249397	0.282708	0.263596	0.204303	0.249392	1.61128	3.48436	2.42786	1.56167	4.3622	0.747086	2739	0.829955	2243	2962	3457.5	16429	4.98333	29	357	592	0.107797	0.172196	0.10378	0.0120519	0.00115649	6.0868e-05	0.0545377	0.54842
"QC_Shew_11-06-100min_100ngR1_17May12_Legolas_Aclaim25x15a.mzML"	2012-05-17T19:16:54Z	0.276036	16.4927	18.5276	21.9685	0.988317	0.898064	4.20865	4619.59	0.250445	0.116269	0.119456	0.51383	0.24944	0.224679	0.238639	0.287242	0.249417	0.224787	0.238606	0.28719	1.52862	1.01309	2.23423	2.44143	0.67646	0.497625	3132	0.779391	2203.75	2452.5	2557	18791	4.68084	702	905	1066	0.0854664	0.213826	0.136874	0.00521526	0.000159651	5.3217e-05	0.0442233	0.514182
"QC_Shew_11-06-100min_100ngR2_17May12_Legolas_Aclaim25x15a.mzML"	2012-05-17T23:52:56Z	0.271864	16.7459	18.8498	22.5815	0.952518	0.905752	4.1017	4619.84	0.266543	0.116201	0.111711	0.505545	0.252456	0.224533	0.23784	0.285171	0.252508	0.22451	0.237833	0.285148	1.43884	0.872855	2.07677	2.26388	0.688412	0.459272	3141	0.778865	2156	2445	2564	18844	4.68153	715	916	1081	0.0816706	0.206644	0.140681	0.00589047	5.30673e-05	5.30673e-05	0.0402781	0.524729
"QC_Shew_11-06-40min_100ng2p0_17May12_Legolas_Aclaim25x15a.mzML"	2012-05-17T10:04:56Z	0.255496	16.3931	18.5178	22.5035	0.892382	0.911832	4.23246	4620.01	0.26795	0.114269	0.117958	0.499823	0.256367	0.225023	0.235762	0.282849	0.256352	0.225038	0.235782	0.282828	1.65729	1.05581	2.10076	2.43178	0.687076	0.502059	3154	0.775873	1921.25	2411	2552	18924	4.68223	721	928	1100	0.0773621	0.206088	0.134221	0.00612978	0.000105686	0	0.0363031	0.539791
"QC_Shew_11-06-100min_200ngR1_17May12_Legolas_Aclaim25x15a.mzML"	2012-05-17T21:34:54Z	0.284999	16.1338	18.1189	21.5296	0.84896	0.901806	3.90912	4620.91	0.242165	0.125872	0.122819	0.509145	0.247386	0.225901	0.235938	0.290774	0.247407	0.225871	0.235912	0.29081	1.38429	0.846138	2.22707	2.28413	0.502367	0.435644	3261	0.815236	2328	2530	2641	19565	4.89506	745	949	1129	0.0867365	0.206389	0.166573	0.0113468	0.00030667	5.11117e-05	0.0335804	0.495017
"QC_Shew_11-06_100ngDIR1_19May12_Legolas_Aclaim25x15a1.mzML"	2012-05-19T05:55:47Z	0.222808	9.26705	10.9288	14.1838	1.18991	0.942	5.31314	7199.8	0.0325955	0.04313	0.283783	0.640492	0.23181	0.252096	0.256981	0.259113	0.231799	0.252099	0.257011	0.259091	1.50295	1.27817	3.41566	1.75732	0.809082	2.38606	6073	1.05836	1392	1635	1915	24290	4.2308	289	542	889	0.195266	0.0864553	0.0422808	0.000576369	4.11692e-05	0.000123508	0.0474269	0.62783
"QC_Shew_11-06-40min_100ngDIR1_18May12_Legolas_Aclaim25x15a1.mzML"	2012-05-18T10:57:13Z	0.219987	10.7003	12.435	16.0169	1.45109	1.44323	4.65108	7199.92	0.462286	0.059423	0.0700688	0.408222	0.272343	0.239595	0.230166	0.257895	0.272284	0.239581	0.230125	0.25801	2.97811	1.72076	3.28705	3.28368	1.6066	1.45985	6315	1.06649	891	1603	2297	25256	4.27451	263	623	911	0.138066	0.144203	0.0393966	0.000673107	0	7.91891e-05	0.118309	0.559273
"QC_Shew_11-06_2p5b_23May12_Legolas_11-12-27.mzML"	2012-05-23T17:06:09Z	0.276032	16.783	18.8869	22.8618	0.953868	1.0645	4.1517	5940.99	0.214974	0.092322	0.122803	0.569901	0.227523	0.215076	0.252352	0.30505	0.227247	0.190949	0.24266	0.339144	0.918762	0.913835	1.77848	1.92979	0.751264	0.958799	2804	0.706327	3337	3956	4824	24700	5.71056	4	11	29	0.153077	0.229757	0.16413	0.0608097	0.0160324	0.00558704	0.28081	0.0897976
"QC_Shew_11-06_100ngDIR2a_19May12_Legolas_Aclaim25x15a1.mzML"	2012-05-19T14:25:07Z	0.23622	9.88783	11.5558	14.6941	1.06487	2.55155	5.13546	7200.67	0.334393	0.0505559	0.0604952	0.554556	0.265998	0.211854	0.253271	0.268877	0.26596	0.211879	0.253301	0.268859	1.57172	2.10689	3.025	0.752411	2.37332	1.35407	6223	1.05451	1483	1751	2301	24892	4.23784	366	684	968	0.152659	0.155552	0.0508597	0.000642777	4.01735e-05	0	0.0617467	0.578499
"QC_Shew_11-06_2p5d_22May12_Legolas_11-12-27.mzML"	2012-05-22T15:32:20Z	0.288669	9.53726	10.8893	13.3739	1.99857	0.944456	4.74423	5940.8	0.73187	0.0483963	0.0569774	0.162756	0.253317	0.24147	0.266656	0.238557	0.352656	0.327033	0.150652	0.169659	1.06789	6.65565	3.59054	0.269921	7.72714	1.48275	3097	0.698783	1243	1447	3333	21083	6.14943	10	32	96	0.232035	0.155481	0.097045	0.0320637	0.00768392	0.00227672	0.246502	0.226913
"QC_Shew_11-06-300minFTHCD_T8_AriesPK_R2_11may12_Polaroid_12-04-01.mzML"	2012-05-14T13:39:02Z	0.294106	30.6981	35.3322	43.5728	1.14985	1.14687	3.98673	18002.6	0.251328	0.115264	0.10702	0.526388	0.239399	0.194974	0.201101	0.364526	0.254442	0.189679	0.196699	0.35918	1.12168	0.742132	2.22384	1.42251	0.354764	0.666183	5411	0.394607	2503	3076	4447	42182	3.18038	86	130	185	0.148879	0.364326	0.324048	0.126262	0.0274999	0.00898488	0	0
"QC_Shew_11-06_2p5a_23May12_Legolas_11-12-27.mzML"	2012-05-23T15:04:17Z	0.281673	17.3229	19.3705	23.3077	0.884287	1.01259	4.25339	5941.58	0.20061	0.0958606	0.117822	0.585707	0.230497	0.216565	0.245583	0.307355	0.224972	0.2074	0.23407	0.333559	0.973592	0.934333	1.57675	2.38929	0.550846	0.735067	2873	0.582259	3215	3856	4709	27500	5.8152	11	36	85	0.160473	0.217164	0.159782	0.0577818	0.0164727	0.00483636	0.203273	0.180218
"QC_Shew_11-06-100min_100ngR1_16May12_Legolas_Aclaim25x15a.mzML"	2012-05-16T23:14:15Z	0.240185	12.0572	14.0029	17.2721	3.60993	1.54801	5.03969	7140.73	0.48367	0.0791918	0.0884526	0.348686	0.275506	0.243525	0.216197	0.264772	0.276249	0.243369	0.2159	0.264482	3.40285	1.92537	2.90652	2.88919	2.39928	1.07511	4549	0.768163	1525	2854	3327	27254	4.60895	307	601	792	0.0751082	0.152895	0.155977	0.0184193	0.0013576	7.33837e-05	0.0343436	0.561826
"QC_Shew_11-06_2p5c_23May12_Legolas_11-12-27.mzML"	2012-05-23T19:35:15Z	0.272864	17.2344	19.2925	23.085	0.868509	1.08894	4.37272	5940.88	0.2051	0.092059	0.124356	0.578485	0.224435	0.215223	0.256504	0.303838	0.225598	0.190669	0.249324	0.334409	0.852028	0.947838	1.61801	1.87308	0.81876	0.885426	2778	0.693624	3366.5	3992	4834	23880	5.59477	3	9	24	0.153308	0.229355	0.165285	0.0610134	0.0161223	0.00615578	0.301173	0.0675879
"QC_Shew_11-06-300minFTHCD_T8_AriesPK_R1_11may12_Polaroid_12-04-01.mzML"	2012-05-14T06:55:08Z	0.287825	31.1849	35.7235	43.9025	1.19175	1.15046	4.06905	18005.6	0.240646	0.124055	0.118627	0.516672	0.240952	0.202951	0.21056	0.345538	0.257159	0.197177	0.205859	0.339805	1.228	0.761418	2.08252	1.1498	0.337837	0.711431	5621	0.396236	2504	2958	4352	43794	3.1829	82	128	181	0.138147	0.358474	0.333516	0.130109	0.0295931	0.0101612	0	0
"QC_Shew_11-06_2p5a_23May12_Legolas_11-12-27_120525121737.mzML"	2012-05-25T11:17:37Z	0.335163	20.4813	22.9106	27.5014	1.03248	1.00058	4.28919	5942.49	0.265032	0.13308	0.148834	0.453054	0.251352	0.231487	0.238058	0.279102	0.251821	0.231303	0.23776	0.279116	1.23396	0.816864	1.85352	1.04007	0.354607	0.403028	3064	0.573013	2629	3067.5	3496	30603	5.77519	536	681	835	0.100742	0.196713	0.158775	0.0534588	0.0136915	0.00365977	0.0391792	0.433781
"QC_Shew_11-06-100min_100ngR2_16May12_Legolas_Aclaim25x15a.mzML"	2012-05-17T01:39:16Z	0.245881	12.1429	13.9807	17.1183	3.02901	1.63291	5.19361	7139.65	0.483797	0.0868182	0.0851531	0.344232	0.271276	0.243118	0.218635	0.266972	0.271317	0.243199	0.218534	0.26695	2.5127	1.94697	2.67005	2.44141	2.12599	1.30985	4553	0.759777	2016	2985	3464	27310	4.58037	74	469	660	0.0759429	0.148517	0.155987	0.0183815	0.00168436	7.32332e-05	0.0539363	0.545478
"QC_Shew_11-06-40min_100ngDIR2_18May12_Legolas_Aclaim25x15a2.mzML"	2012-05-18T18:15:53Z	0.228681	10.4184	12.1108	15.3668	2.10277	1.33004	4.5097	7200.32	0.462766	0.0616336	0.0781763	0.397424	0.268934	0.239205	0.227644	0.264218	0.268874	0.239205	0.227616	0.264305	2.16988	1.84617	2.92706	2.2734	1.7383	1.05869	6336	1.05608	1560	1807.5	2311	25341	4.24815	84	625	926	0.124226	0.146285	0.0495639	0.000394617	3.94617e-05	7.89235e-05	0.0442366	0.635176
"QC_Shew_11-06_2p5h_25May12_Legolas_11-12-30.mzML"	2012-05-26T04:10:51Z	0.267996	18.6606	21.2395	25.3296	3.6403	1.24683	4.5803	3873.61	0.258256	0.0790164	0.0592092	0.603518	0.214323	0.18923	0.276925	0.319522	0.245489	0.17231	0.263915	0.318286	4.23145	3.38022	3.0255	0.992895	5.86006	0.874915	1603	0.71962	2831.5	3174	4191.5	14698	5.65954	17	30	81	0.158253	0.330929	0.0698735	0.00925296	0.000340182	6.80365e-05	0.102055	0.329228
"QC_Shew_11-06_2p5e_22May12_Legolas_11-12-27.mzML"	2012-05-22T17:40:21Z	0.281456	11.2525	12.8935	15.5903	0.993354	0.854673	4.70148	5940.68	0.637466	0.0606575	0.0761887	0.225688	0.225862	0.245053	0.262853	0.266232	0.459536	0.190423	0.164899	0.185142	2.45327	5.71872	2.93988	1.42756	6.92668	1.26316	3301	0.729144	1073	1911	3558	22110	6.13154	13	47	115	0.216327	0.185165	0.12379	0.0383537	0.00981456	0.0030303	0.195839	0.22768
"QC_Shew_11-06_2p5c_22May12_Legolas_11-12-27_120522131809.mzML"	2012-05-22T12:18:09Z	0.293457	15.0458	16.9965	20.6193	0.93316	0.931583	4.23932	5941.09	0.268218	0.100671	0.116117	0.514993	0.249327	0.220169	0.235753	0.294751	0.249345	0.219424	0.236496	0.294735	0.976958	0.875326	2.2361	1.91301	0.73228	0.511735	2989	0.59547	3009	3699	4443	29466	5.9822	47	122	230	0.173895	0.219134	0.165309	0.0598656	0.0147288	0.00437793	0.092174	0.270515
"QC_Shew_11-06_2p5g_23May12_Legolas_11-12-29.mzML"	2012-05-24T06:09:19Z	0.293452	17.9038	20.2211	24.07	0.807591	1.06147	3.92822	4062.59	0.321716	0.125261	0.167194	0.385829	0.259406	0.225989	0.236931	0.277675	0.266039	0.208126	0.2279	0.297935	1.18133	1.17868	1.37455	0.983855	0.373985	0.88322	1981	0.572137	3350	3807	4259	17485	5.41245	3	9	23	0.184844	0.251473	0.132685	0.0394052	0.00920789	0.00268802	0.32851	0.0511867
"QC_SHEW_12_02_A_10Jan13_Jaguar_12-11-03.mzML"	2013-01-10T17:55:53Z	0.321729	19.5728	22.0845	26.5326	0.750276	0.99353	4.21564	5940.16	0.316756	0.175307	0.181151	0.326787	0.256538	0.24352	0.244968	0.254974	0.256751	0.243475	0.244881	0.254893	0.947958	0.653906	1.46665	0.268555	0.223311	0.447561	3135	0.599272	2596	3449	4616.5	31340	5.99369	670	831	1011	0.0954052	0.22792	0.185929	0.0563497	0.0118698	0.00280791	0.0372687	0.382451
"QC_SHEW_12_02_D_10Jan13_Jaguar_12-12-46.mzML"	2013-01-10T23:47:27Z	0.330132	17.9582	20.1	24.1968	0.764845	0.988565	4.2969	5941.49	0.326447	0.160736	0.166865	0.345952	0.253641	0.240742	0.242388	0.26323	0.25362	0.240782	0.242406	0.263192	1.03275	0.757798	1.5542	0.503095	0.246255	0.434844	3103	0.580551	2703	3509	4708.5	31027	5.81483	679	835	1007	0.0938537	0.227093	0.193831	0.0605602	0.0136333	0.00286847	0.0360331	0.372128
"QC_SHEW_12_02_B_10Jan13_Jaguar_12-12-46.mzML"	2013-01-10T19:53:03Z	0.328116	18.2664	20.5307	24.6799	0.752301	0.975175	4.19034	5941.61	0.323149	0.164108	0.175397	0.337346	0.254306	0.242503	0.244303	0.258888	0.254365	0.242475	0.244266	0.258894	0.924054	0.690433	1.53413	0.339946	0.249418	0.453791	3137	0.59405	2662	3546	4777	31367	5.98146	668.5	828	999	0.0949405	0.234737	0.194121	0.0617528	0.0124653	0.00321994	0.0342079	0.364555
"QC_Shew_11_01_pt5_1_2Mar11_Owl_10-10-13.mzML"	2011-03-02T11:35:02Z	0.282661	28.7692	35.5026	46.8724	2.06528	1.68565	3.69142	5971.66	0.256371	0.112268	0.132725	0.498636	0.244438	0.224509	0.240184	0.29087	0.244393	0.224495	0.240232	0.290881	1.78509	1.13082	1.61805	1.8445	0.533588	0.870774	999	0.194913	3914	5050	6388.5	19978	3.92118	115	263	530	0.126539	0.275803	0.28151	0.107118	0.0214236	0.00440485	0.013665	0.169536
"QC_Shew_11-06_2p5f_22May12_Legolas_11-12-28.mzML"	2012-05-22T20:01:31Z	0.306253	12.664	14.2375	17.0677	0.878144	0.89441	4.54824	5941.83	0.641303	0.063642	0.0798166	0.215238	0.210956	0.20939	0.297039	0.282615	0.544585	0.143247	0.146521	0.165647	1.32705	6.99185	3.01256	0.38241	8.24795	1.11801	3568	0.744915	1001	1144.5	3519	19879	6.1468	17	50	104	0.232004	0.207455	0.134262	0.0425072	0.0108154	0.00316917	0.150561	0.219226
"QC_SHEW_12_02_C_10Jan13_Jaguar_12-11-03.mzML"	2013-01-10T21:50:15Z	0.322297	19.1129	21.4513	25.6547	0.775013	0.962934	4.35245	5940.89	0.343812	0.163012	0.173444	0.319732	0.256132	0.243208	0.2445	0.25616	0.256119	0.24323	0.244533	0.256118	0.905465	0.720834	1.4713	0.460068	0.248584	0.485843	3123	0.586297	2684.5	3434	4669	31229	5.88228	687	844	1019	0.0903647	0.232124	0.186333	0.0562618	0.0121362	0.0025297	0.0371129	0.383137
"QC_Shew_11_01_pt5_2_2Mar11_Owl_10-08-10.mzML"	2011-03-02T14:25:08Z	0.246432	32.0373	40.5644	55.019	1.5932	2.66251	4.44427	5972.5	0.192117	0.0916057	0.112658	0.603619	0.227553	0.224324	0.258265	0.289858	0.227519	0.22433	0.258418	0.289733	2.10232	1.40148	1.5894	2.55734	0.903134	0.575001	981	0.195705	4193	5310	6371	19620	3.93881	111	263	507	0.162487	0.249235	0.278899	0.106218	0.0202854	0.00265036	0.0108053	0.169419
"QC_Shew_11-06_2p5g_22May12_Legolas_11-12-29.mzML"	2012-05-22T22:22:39Z	0.300896	12.0079	13.5863	16.6721	1.04225	0.938783	4.83846	5941.23	0.638459	0.0561355	0.0758617	0.229544	0.213104	0.207094	0.294552	0.28525	0.550932	0.13912	0.14455	0.165399	1.88419	6.87311	3.01392	0.47319	7.97927	1.28323	3532	0.761848	1001	1211	3543.25	19206	6.12921	11	37	87	0.231386	0.210039	0.141674	0.0467042	0.0106737	0.00322816	0.160783	0.195512
"QC_Shew_11-06_2p5d_23May12_Legolas_11-12-27.mzML"	2012-05-23T22:04:19Z	0.273454	17.0576	19.1522	23.3271	0.931943	1.06733	4.16314	5939.37	0.209955	0.0918196	0.126306	0.571919	0.223593	0.215669	0.255404	0.305334	0.225463	0.188954	0.250771	0.334811	0.875487	0.935596	1.46123	1.85175	0.832087	0.839726	2783	0.687376	3384	3976	4810.5	23525	5.64957	3	9	23	0.154559	0.231753	0.160893	0.0624017	0.0157705	0.00612115	0.306525	0.0619766
"QC_Shew_11_01_pt5_3_2Mar11_Owl_10-10-15.mzML"	2011-03-02T16:09:33Z	0.286209	27.8862	34.761	45.744	2.05604	1.6478	4.91752	5969.82	0.222628	0.112332	0.139384	0.525655	0.232441	0.225117	0.242471	0.299971	0.23237	0.225072	0.242499	0.300059	1.79702	0.950268	1.64512	1.89141	0.460488	0.718003	997	0.195076	3818	5095	6748	19940	3.92413	122	273	522	0.101505	0.269709	0.284453	0.134303	0.0312939	0.00581745	0.00682046	0.166098
"QC_Shew_11_03_Run-01_11Oct11_Tiger_11-02-42.mzML"	2011-10-11T15:46:27Z	0.29217	19.6873	22.3172	26.4225	0.760544	0.883847	5.1468	5948.56	0.161451	0.0528928	0.0968597	0.688796	0.0860148	0.244913	0.317604	0.351468	0.215292	0.181097	0.230156	0.373454	2.87448	1.34171	4.39877	2.86011	0.828579	3.95986	1209	0.966514	549	722	1065	8365	2.94752	113	196	492	0.136521	0.358996	0.2422	0.057621	0.00657501	0.001315	0.0314405	0.165332
"QC_Shew_11_01_pt5_4_2Mar11_Owl_11-02-08.mzML"	2011-03-02T17:53:27Z	0.250978	30.2733	39.1866	53.9867	1.66682	3.06763	4.18201	5972.04	0.173072	0.0916966	0.11156	0.623672	0.222246	0.222408	0.26121	0.294135	0.222167	0.222449	0.261364	0.294021	2.18787	1.20492	1.701	2.6695	0.844572	0.674835	971	0.194792	4165.5	5453	6733	19420	3.91653	117	272	518	0.139135	0.236766	0.291349	0.129454	0.0268795	0.00422245	0.00664264	0.165551
"QC_Shew_11-06_2p5j_22May12_Legolas_11-12-32.mzML"	2012-05-23T05:26:01Z	0.275946	10.1032	11.2915	13.826	0.854717	0.817648	4.77295	5941.01	0.636462	0.0557068	0.0742516	0.233579	0.216847	0.209656	0.278417	0.295081	0.573337	0.12442	0.131047	0.171196	1.17369	7.86865	2.26274	0.303208	7.54135	1.82715	3544	0.742676	1022	1210	3743.25	17344	6.05694	5	15	40	0.233222	0.230454	0.149735	0.0478552	0.0123386	0.00397832	0.185021	0.137396
"QC_Shew_11-06_2p5h_22May12_Legolas_11-12-30.mzML"	2012-05-23T00:43:44Z	0.295518	11.9308	13.5291	16.5302	0.81677	0.868729	4.6568	5941.39	0.640063	0.0562901	0.080978	0.222669	0.219427	0.210191	0.281803	0.288579	0.562274	0.133581	0.139694	0.164452	1.43701	7.48108	3.11272	0.299422	8.11714	1.28174	3563	0.732983	983	1159	3658.5	18652	6.14997	8	27	65	0.242333	0.216974	0.144113	0.0439095	0.0110444	0.00369934	0.163521	0.174405
