Filename	StartTimeStamp	XIC-WideFrac	XIC-FWHM-Q1	XIC-FWHM-Q2	XIC-FWHM-Q3	XIC-Height-Q2	XIC-Height-Q3	XIC-Height-Q4	RT-Duration	RT-TIC-Q1	RT-TIC-Q2	RT-TIC-Q3	RT-TIC-Q4	RT-MS-Q1	RT-MS-Q2	RT-MS-Q3	RT-MS-Q4	RT-MSMS-Q1	RT-MSMS-Q2	RT-MSMS-Q3	RT-MSMS-Q4	MS1-TIC-Change-Q2	MS1-TIC-Change-Q3	MS1-TIC-Change-Q4	MS1-TIC-Q2	MS1-TIC-Q3	MS1-TIC-Q4	MS1-Count	MS1-Freq-Max	MS1-Density-Q1	MS1-Density-Q2	MS1-Density-Q3	MS2-Count	MS2-Freq-Max	MS2-Density-Q1	MS2-Density-Q2	MS2-Density-Q3	MS2-PrecZ-1	MS2-PrecZ-2	MS2-PrecZ-3	MS2-PrecZ-4	MS2-PrecZ-5	MS2-PrecZ-more	MS2-PrecZ-likely-1	MS2-PrecZ-likely-multi
"QC_Shew_11_06_Run-01_27Mar12_Roc_12-03-15.mzML"	2012-03-27T16:39:42Z	0	0	0	0	-nan	-nan	-nan	3541.13	0.365638	0.185681	0.187044	0.261637	0.250408	0.249787	0.249787	0.250018	0	-0	-0	0	1.13677	0.746523	3.08271	0.533009	0.127047	0.338804	4408	1.24564	2467.75	2874	3111	0	-0	0	0	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
"QC_Shew_11_06_Run-05_20Mar12_Roc_12-02-40.mzML"	2012-03-20T20:44:04Z	0	0	0	0	-nan	-nan	-nan	3540.95	0.216823	0.202915	0.27132	0.308942	0.249996	0.249998	0.250003	0.250003	0	-0	-0	0	0.784606	0.547862	4.01768	0.168126	0.22194	2.43736	4387	1.23893	68	80	96	0	-0	0	0	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
"QC_Shew_11_06_Run-03_21Mar12_Roc_12-02-42.mzML"	2012-03-21T11:42:38Z	0	0	0	0	-nan	-nan	-nan	3540.77	0.336351	0.184568	0.199306	0.279775	0.250359	0.249813	0.249813	0.250015	0	-0	-0	0	1.1226	0.73329	3.45524	0.358881	0.145002	0.361854	4408	1.24564	2525	2918	3162.25	0	-0	0	0	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
"QC_Shew_11_06_Run-01_25May12_Jaguar_12-02-26.mzML"	2012-05-25T11:06:08Z	0	0	0	0	-nan	-nan	-nan	3541.55	0.24037	0.103053	0.20501	0.451567	0.252408	0.24314	0.24636	0.258092	0	-0	-0	0	1.67763	1.18471	2.53775	1.14776	0.579332	1.50714	4119	1.20893	3076	3361	3518.5	0	-0	0	0	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
"QC_Shew_11_06_Run-06_20Mar12_Roc_12-02-41.mzML"	2012-03-20T21:49:04Z	0	0	0	0	-nan	-nan	-nan	3540.82	0.315787	0.252394	0.143631	0.288188	0.250006	0.250004	0.249984	0.250006	0	-0	-0	0	0.821535	0.636025	1.79247	0.654547	0.371969	0.984374	4387	1.23898	64	123	165	0	-0	0	0	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
"QC_Shew_11_06_Run-02_25May12_Jaguar_12-02-27.mzML"	2012-05-25T13:05:14Z	0	0	0	0	-nan	-nan	-nan	3541.64	0.22861	0.104613	0.177855	0.488923	0.251474	0.242652	0.246571	0.259304	0	-0	-0	0	1.43194	1.08017	2.39282	1.04471	0.620862	1.41641	4141	1.21303	3185	3440	3607	0	-0	0	0	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
"QC_Shew_11_06_Run-03_25May12_Jaguar_12-02-26.mzML"	2012-05-25T14:25:26Z	0	0	0	0	-nan	-nan	-nan	3541.21	0.22963	0.116926	0.197251	0.456193	0.252216	0.243849	0.246656	0.25728	0	-0	-0	0	1.7001	1.17564	2.47549	0.987342	0.581453	1.58751	4141	1.20857	3228	3469	3642	0	-0	0	0	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
"QC_Shew_11_06_Run-07_20Mar12_Roc_12-02-42.mzML"	2012-03-20T22:54:04Z	0	0	0	0	-nan	-nan	-nan	3540.99	0.308024	0.268354	0.140217	0.283405	0.249999	0.249999	0.249999	0.250004	0	-0	-0	0	0.781779	0.596078	2.86467	0.266128	0.481689	1.3424	4387	1.23892	58	75	117	0	-0	0	0	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
"QC_Shew_11_06_Run-02_1Jun12_Jaguar_12-02-27.mzML"	2012-06-01T14:21:38Z	0	0	0	0	-nan	-nan	-nan	3541	0.277947	0.116157	0.179578	0.426318	0.253632	0.243242	0.244074	0.259052	0	-0	-0	0	1.89846	0.853489	2.18243	1.52007	0.477646	0.751065	4240	1.23481	3228	3585	3779	0	-0	0	0	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
"QC_Shew_11_06_Run-03_1Jun12_Jaguar_12-02-26.mzML"	2012-06-01T15:41:50Z	0	0	0	0	-nan	-nan	-nan	3541.19	0.298969	0.135363	0.176761	0.388907	0.254432	0.243465	0.244123	0.25798	0	-0	-0	0	1.91169	0.850651	1.93919	1.61188	0.393781	0.786321	4244	1.23371	3205.5	3609	3804	0	-0	0	0	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
"QC_Shew_11_06_Run-08_20Mar12_Roc_12-02-43.mzML"	2012-03-20T23:59:04Z	0	0	0	0	-nan	-nan	-nan	3540.85	0.346564	0.216368	0.140897	0.296171	0.250006	0.249999	0.24999	0.250005	0	-0	-0	0	0.809255	0.689792	2.64608	0.69069	0.463049	0.740864	4387	1.23897	86	160	231	0	-0	0	0	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
"QC_Shew_11_06_Run-04_1Jun12_Jaguar_12-02-27.mzML"	2012-06-01T17:08:02Z	0	0	0	0	-nan	-nan	-nan	3541.51	0.303095	0.123967	0.176255	0.396683	0.25481	0.243118	0.243991	0.258081	0	-0	-0	0	1.9283	0.877427	1.68334	1.52005	0.452799	0.77988	4242	1.23493	3200.25	3631	3827	0	-0	0	0	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
"QC_Shew_11_06_Run-04_22Mar12_Roc_12-02-43.mzML"	2012-03-22T21:06:51Z	0	0	0	0	-nan	-nan	-nan	3541	0.308416	0.176167	0.208136	0.307281	0.250318	0.249796	0.249796	0.250089	0	-0	-0	0	1.08954	0.668586	1.62473	0.280211	0.176039	0.364801	4408	1.24564	2147.75	2736	3024	0	-0	0	0	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
"QC_Shew_11_06_Run-04_27Mar12_Roc_12-03-18.mzML"	2012-03-27T20:48:04Z	0	0	0	0	-nan	-nan	-nan	3541.17	0.349685	0.184773	0.189082	0.276461	0.250325	0.249784	0.249784	0.250106	0	-0	-0	0	1.13224	0.715306	1.97911	0.509165	0.12585	0.307107	4408	1.24564	2513.75	2910	3141	0	-0	0	0	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
"QC_Shew_11_06_Run-08_10Apr12_Jaguar_12-02-27.mzML"	2012-04-10T04:16:33Z	0	0	0	0	-nan	-nan	-nan	3541.11	0.453753	0.143513	0.163693	0.239042	0.250904	0.249778	0.24962	0.249698	0	-0	-0	0	2.47255	0.991681	3.2386	6.27259	0.28081	0.535459	4405	1.24564	75	2628	2987	0	-0	0	0	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
"QC_Shew_11_06_Run-05_27Mar12_Roc_12-03-15.mzML"	2012-03-27T21:53:05Z	0	0	0	0	-nan	-nan	-nan	3541.14	0.355617	0.185229	0.192257	0.266897	0.250363	0.249787	0.249787	0.250063	0	-0	-0	0	1.06739	0.747632	3.11759	0.492026	0.142324	0.424425	4408	1.24564	2467	2870	3110	0	-0	0	0	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
"QC_Shew_11_06_Run-09_10Apr12_Jaguar_12-02-26.mzML"	2012-04-10T05:31:41Z	0	0	0	0	-nan	-nan	-nan	3541.51	0.397542	0.16322	0.186795	0.252443	0.250757	0.249703	0.249703	0.249836	0	-0	-0	0	1.62207	0.875405	2.31142	1.30427	0.162717	0.651233	4407	1.24564	1879	2503	2896	0	-0	0	0	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
"QC_Shew_11_06_Run-04_29Mar12_Roc_12-03-18.mzML"	2012-03-29T17:13:32Z	0	0	0	0	-nan	-nan	-nan	3541.39	0.330123	0.184309	0.204938	0.280629	0.250324	0.249826	0.249826	0.250024	0	-0	-0	0	1.07988	0.699095	2.04551	0.335754	0.125165	0.403835	4409	1.24564	2629	3045	3298	0	-0	0	0	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
"QC_Shew_11_06_Run-06_28Mar12_Roc_12-03-16.mzML"	2012-03-28T20:24:42Z	0	0	0	0	-nan	-nan	-nan	3541.37	0.305038	0.162093	0.215595	0.317274	0.250347	0.24977	0.24977	0.250113	0	-0	-0	0	1.18695	0.752454	2.29097	0.3425	0.210087	0.546577	4408	1.24564	2247	2694	2984	0	-0	0	0	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
"QC_Shew_11_06_Run-06_21Mar12_Roc_12-02-41.mzML"	2012-03-21T16:40:58Z	0	0	0	0	-nan	-nan	-nan	3541.34	0.313743	0.183858	0.203355	0.299044	0.250265	0.249829	0.249829	0.250077	0	-0	-0	0	1.07169	0.725789	1.6271	0.318498	0.144665	0.357107	4409	1.24564	2584	2968	3212	0	-0	0	0	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
"QC_Shew_11_06_Run-07_22Mar12_Roc_12-02-42.mzML"	2012-03-23T00:21:51Z	0	0	0	0	-nan	-nan	-nan	3541.32	0.322998	0.172297	0.204717	0.299988	0.250396	0.249774	0.249774	0.250057	0	-0	-0	0	1.19367	0.743103	2.33611	0.294291	0.185118	0.321931	4408	1.24564	2123	2689	3020	0	-0	0	0	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
"QC_Shew_11_06_Run-07_28Mar12_Roc_12-03-17.mzML"	2012-03-28T21:29:42Z	0	0	0	0	-nan	-nan	-nan	3541.21	0.331085	0.154391	0.188627	0.325897	0.250319	0.249781	0.249781	0.250119	0	-0	-0	0	1.14319	0.747106	2.32073	0.5361	0.300302	0.311062	4408	1.24564	2103	2648	2944.25	0	-0	0	0	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
"QC_Shew_11_06_Run-06_27Mar12_Roc_12-03-16.mzML"	2012-03-27T22:58:03Z	0	0	0	0	-nan	-nan	-nan	3541.11	0.354883	0.176389	0.195659	0.273069	0.250308	0.249789	0.249789	0.250114	0	-0	-0	0	1.07676	0.682197	2.45694	0.509809	0.131708	0.375375	4408	1.24564	2588	2977.5	3196	0	-0	0	0	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
"QC_Shew_11_06_Run-10_25Mar12_Roc_12-03-16.mzML"	2012-03-26T07:42:45Z	0	0	0	0	-nan	-nan	-nan	3540.74	0.67457	0.102052	0.0687026	0.154676	0.250538	0.25054	0.249524	0.249398	0	-0	-0	0	1.11569	5.46319	3.12382	0.333832	7.02797	1.23503	4396	1.24564	30	41	3000.25	0	-0	0	0	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
"QC_Shew_11_06_Run-09_25Mar12_Roc_12-03-15.mzML"	2012-03-26T06:37:45Z	0	0	0	0	-nan	-nan	-nan	3541.09	0.273388	0.203144	0.243501	0.279967	0.250433	0.249794	0.249792	0.249982	0	-0	-0	0	1.22043	0.831756	2.51057	0.457875	0.313534	0.825454	4408	1.24564	2265.75	2703	3011	0	-0	0	0	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
"QC_Shew_11_06_Run-09_27Mar12_Roc_12-03-15.mzML"	2012-03-28T02:13:05Z	0	0	0	0	-nan	-nan	-nan	3540.99	0.355384	0.181383	0.196345	0.266888	0.250353	0.249797	0.249797	0.250053	0	-0	-0	0	1.06843	0.707263	2.74604	0.41455	0.150931	0.39358	4408	1.24564	2440	2880	3116	0	-0	0	0	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
"QC_Shew_11_06_Run-13_20Mar12_Roc_12-02-40.mzML"	2012-03-21T05:24:04Z	0	0	0	0	-nan	-nan	-nan	3541.07	0.214766	0.190378	0.279761	0.315095	0.24999	0.250005	0.250002	0.250002	0	-0	-0	0	0.755281	0.568093	1.73467	0.165606	0.263048	0.919284	4387	1.23889	51	59	74	0	-0	0	0	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
"QC_Shew_11_06_Run-09_28Mar12_Roc_12-03-15.mzML"	2012-03-28T23:39:41Z	0	0	0	0	-nan	-nan	-nan	3541.5	0.319109	0.160954	0.202438	0.317499	0.250363	0.249762	0.249761	0.250113	0	-0	-0	0	1.22234	0.762253	3.30419	0.403559	0.276776	0.470403	4408	1.24564	2158	2637	2916.25	0	-0	0	0	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
"QC_Shew_11_06_Run-10_22Mar12_Roc_12-02-41.mzML"	2012-03-23T03:36:51Z	0	0	0	0	-nan	-nan	-nan	3540.9	0.297484	0.176172	0.211316	0.315028	0.250267	0.249804	0.249804	0.250126	0	-0	-0	0	1.0535	0.70958	3.45095	0.258891	0.169749	0.33783	4408	1.24564	2158.75	2730.5	3028	0	-0	0	0	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
"QC_Shew_11_06_Run-14_20Mar12_Roc_12-02-41.mzML"	2012-03-21T06:29:04Z	0	0	0	0	-nan	-nan	-nan	3541.46	0.331911	0.254631	0.149523	0.263935	0.250015	0.250023	0.249986	0.249976	0	-0	-0	0	0.761488	0.598039	1.84468	0.191411	0.353576	1.03819	4388	1.23904	57	86	116	0	-0	0	0	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
"QC_Shew_11_06_Run-11_10Apr12_Jaguar_12-02-26.mzML"	2012-04-10T09:17:11Z	0	0	0	0	-nan	-nan	-nan	3540.99	0.468606	0.152362	0.15508	0.223951	0.250778	0.249683	0.249684	0.249854	0	-0	-0	0	1.66219	1.01068	2.52926	1.30595	0.305162	0.745788	4406	1.24564	1861.25	2546.5	2931	0	-0	0	0	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
"QC_Shew_11_06_Run-10_28Mar12_Roc_12-03-16.mzML"	2012-03-29T00:44:43Z	0	0	0	0	-nan	-nan	-nan	3541.51	0.313187	0.153245	0.191784	0.341784	0.250335	0.249761	0.249761	0.250143	0	-0	-0	0	1.19139	0.728197	2.32644	0.526414	0.258709	0.459638	4408	1.24564	2257.75	2716	2985	0	-0	0	0	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
"QC_Shew_11_06_Run-12_10Apr12_Jaguar_12-02-27.mzML"	2012-04-10T10:32:19Z	0	0	0	0	-nan	-nan	-nan	3540.74	0.397188	0.166882	0.187291	0.248639	0.250767	0.249702	0.249702	0.24983	0	-0	-0	0	1.64678	0.854023	2.22518	1.38699	0.160082	0.695744	4406	1.24564	1869.5	2493	2898.75	0	-0	0	0	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
"QC_Shew_11_06_Run-11_28Mar12_Roc_12-03-17.mzML"	2012-03-29T01:49:43Z	0	0	0	0	-nan	-nan	-nan	3540.91	0.450415	0.126744	0.151912	0.27093	0.250757	0.249878	0.249464	0.249901	0	-0	-0	0	3.22106	1.11406	3.65139	4.21501	0.45928	0.388944	4402	1.24564	450.25	2666.5	2951.75	0	-0	0	0	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
"QC_Shew_11_06_Run-12_28Mar12_Roc_12-03-18.mzML"	2012-03-29T02:54:41Z	0	0	0	0	-nan	-nan	-nan	3541.5	0.417461	0.147124	0.172742	0.262672	0.250921	0.249624	0.249534	0.249921	0	-0	-0	0	2.62925	0.896939	3.58589	3.19279	0.21928	0.416199	4404	1.24564	973	2717.5	3012	0	-0	0	0	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
"QC_Shew_11_06_Run-12_27Mar12_Roc_12-03-18.mzML"	2012-03-28T05:28:05Z	0	0	0	0	-nan	-nan	-nan	3540.9	0.44832	0.150552	0.16438	0.236748	0.250966	0.249617	0.249577	0.249841	0	-0	-0	0	4.36357	1.10477	2.3381	6.55422	0.179002	0.516037	4404	1.24564	121	2930	3186	0	-0	0	0	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
"QC_Shew_11_06_Run-13_10Apr12_Jaguar_12-02-26.mzML"	2012-04-10T13:02:37Z	0	0	0	0	-nan	-nan	-nan	3541.07	0.453189	0.153039	0.161199	0.232574	0.250783	0.249678	0.249678	0.249861	0	-0	-0	0	1.6527	0.939411	2.24108	1.49332	0.2733	0.71927	4406	1.24564	1865.25	2562.5	2940.75	0	-0	0	0	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
"QC_Shew_11_06_Run-12_22Mar12_Roc_12-02-43.mzML"	2012-03-23T05:46:51Z	0	0	0	0	-nan	-nan	-nan	3541.05	0.307517	0.17231	0.215162	0.305011	0.250327	0.249793	0.249793	0.250088	0	-0	-0	0	1.19495	0.726885	3.40607	0.269527	0.201698	0.364314	4408	1.24564	2165.75	2727	3023.25	0	-0	0	0	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
"QC_Shew_11_06_Run-11_21Mar12_Roc_12-02-42.mzML"	2012-03-21T22:05:58Z	0	0	0	0	-nan	-nan	-nan	3541.33	0.312827	0.184764	0.204262	0.298147	0.250255	0.24983	0.24983	0.250085	0	-0	-0	0	1.11123	0.696673	2.55499	0.265537	0.146857	0.306195	4409	1.24564	2583	2960	3196	0	-0	0	0	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
"QC_Shew_11_06_Run-14_10Apr12_Jaguar_12-02-27.mzML"	2012-04-10T14:17:49Z	0	0	0	0	-nan	-nan	-nan	3541.52	0.458304	0.157326	0.159365	0.225005	0.250766	0.249703	0.249703	0.249828	0	-0	-0	0	1.63923	0.949568	1.98257	1.11881	0.281132	0.786364	4407	1.24564	1845.5	2515	2901	0	-0	0	0	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
"QC_Shew_11_06_Run-12_21Mar12_Roc_12-02-43.mzML"	2012-03-21T23:10:58Z	0	0	0	0	-nan	-nan	-nan	3541.47	0.323534	0.178184	0.20176	0.296522	0.250312	0.24982	0.24982	0.250049	0	-0	-0	0	1.1511	0.700751	2.48971	0.362553	0.172753	0.472184	4409	1.24564	2584	2975	3220	0	-0	0	0	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
"QC_Shew_11_06_Run-18_28Mar12_Roc_12-03-16.mzML"	2012-03-29T09:24:41Z	0	0	0	0	-nan	-nan	-nan	3540.99	0.435612	0.272849	0.169588	0.121951	0.250005	0.250002	0.249995	0.249997	0	-0	-0	0	0.867248	0.715134	2.95905	0.507474	0.301455	1.48066	4388	1.2392	235	451	622	0	-0	0	0	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
"QC_Shew_11_06_Run-13_22Mar12_Roc_12-02-40.mzML"	2012-03-23T06:51:51Z	0	0	0	0	-nan	-nan	-nan	3541.32	0.32758	0.171163	0.212649	0.288608	0.250442	0.249774	0.249774	0.25001	0	-0	-0	0	1.1747	0.708111	3.27389	0.250124	0.223353	0.316224	4408	1.24564	2120	2690.5	3010	0	-0	0	0	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
"QC_Shew_11_06_Run-17_28Mar12_Roc_12-03-15.mzML"	2012-03-29T08:19:41Z	0	0	0	0	-nan	-nan	-nan	3541.22	0.506528	0.166844	0.174137	0.152491	0.250049	0.249983	0.249981	0.249987	0	-0	-0	0	1.29663	0.999793	4.88303	2.16629	0.295729	2.10583	4388	1.23912	145	835	1043	0	-0	0	0	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
"QC_Shew_11_06_Run-13_21Mar12_Roc_12-02-40.mzML"	2012-03-22T00:15:58Z	0	0	0	0	-nan	-nan	-nan	3541.18	0.309225	0.187267	0.209032	0.294477	0.250278	0.249841	0.249841	0.250041	0	-0	-0	0	1.02351	0.704977	2.29243	0.218725	0.135764	0.367561	4409	1.24564	2590	2974	3205	0	-0	0	0	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
"QC_Shew_11_06_Run-14_22Mar12_Roc_12-02-41.mzML"	2012-03-23T07:56:51Z	0	0	0	0	-nan	-nan	-nan	3541.06	0.310203	0.172989	0.204505	0.312303	0.250291	0.249792	0.249792	0.250124	0	-0	-0	0	1.03421	0.689814	3.60599	0.318856	0.194149	0.370747	4408	1.24564	2140	2721	3034	0	-0	0	0	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
"QC_Shew_11_06_Short_Wash_Blank-2_12Apr12_Jaguar_12-02-27.mzML"	2012-04-13T17:03:37Z	0	0	0	0	-nan	-nan	-nan	3541.35	0.774581	0.0635928	0.0592622	0.102564	0.250028	0.250016	0.249979	0.249977	0	-0	-0	0	0.966525	1.17656	3.44277	1.16566	1.29872	2.17517	4388	1.23908	101.75	278	764.75	0	-0	0	0	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
"QC_Shew_11_06_Run-14_21Mar12_Roc_12-02-41.mzML"	2012-03-22T01:20:58Z	0	0	0	0	-nan	-nan	-nan	3541.54	0.317598	0.17818	0.204477	0.299744	0.250271	0.249815	0.249815	0.250098	0	-0	-0	0	1.15656	0.744345	3.22857	0.349964	0.155204	0.3816	4409	1.24564	2591	2971	3220	0	-0	0	0	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
"QC_Shew_11_06_Run-14_28Mar12_Roc_12-03-16.mzML"	2012-03-29T05:04:43Z	0	0	0	0	-nan	-nan	-nan	3541.42	0.437853	0.139195	0.164356	0.258596	0.250902	0.249635	0.249539	0.249924	0	-0	-0	0	2.23327	0.926918	3.66414	2.92353	0.247123	0.329403	4404	1.24564	1336.25	2771	3049.25	0	-0	0	0	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
